C1,L1,Rp,Wn,Wn5,Wn6,Wvar,OscillationFrequency,PowerConsumption,OutputPower,PhaseNoise,TuningRange
1e-13,2e-09,2000.0,2.4e-06,1.1e-05,3.2e-06,3.5e-06,5180000000.0,0.00688,17.75,-96.81,389000000.0
1e-13,2e-09,2000.0,2.4e-06,1.1e-05,3.2e-06,4.5e-06,4970000000.0,0.00688,17.64,-99.04,462000000.0
1e-13,2e-09,2000.0,2.4e-06,1.1e-05,3.2e-06,5e-06,4870000000.0,0.00688,17.58,-95.01,484000000.0
1e-13,2e-09,2000.0,2.4e-06,1.1e-05,2.4e-06,4e-06,5100000000.0,0.00529,17.41,-92.4,447000000.0
1e-13,2e-09,2000.0,2.4e-06,1.1e-05,2.4e-06,3e-06,5320000000.0,0.00529,17.52,-96.47,378000000.0
1e-13,2e-09,2000.0,2.4e-06,1.1e-05,2.4e-06,3.5e-06,5210000000.0,0.00529,17.47,-95.39,414000000.0
1e-13,2e-09,2000.0,2.4e-06,1.1e-05,2.4e-06,4.5e-06,5000000000.0,0.00529,17.36,-101.2,467000000.0
1e-13,2e-09,2000.0,2.4e-06,1.1e-05,2.4e-06,5e-06,4910000000.0,0.00529,17.31,-98.89,496000000.0
1e-13,2e-09,2000.0,2.4e-06,1.1e-05,4e-06,4e-06,5050000000.0,0.00845,17.89,-93.86,420000000.0
1e-13,2e-09,2000.0,2.4e-06,1.1e-05,4e-06,3e-06,5280000000.0,0.00845,18.01,-93.61,354000000.0
1e-13,2e-09,2000.0,2.4e-06,1.1e-05,4e-06,3.5e-06,5160000000.0,0.00845,17.96,-89.88,41100000.0
1e-13,2e-09,2000.0,2.4e-06,1.1e-05,4e-06,4.5e-06,4940000000.0,0.00845,17.85,-84.23,446000000.0
1e-13,2e-09,2000.0,2.4e-06,1.1e-05,4e-06,5e-06,4850000000.0,0.00845,17.79,-93.1,466000000.0
1e-13,2e-09,2000.0,2.4e-06,1.2e-05,3.2e-06,4e-06,5070000000.0,0.00642,17.61,-97.33,428000000.0
1e-13,2e-09,2000.0,2.4e-06,1.2e-05,3.2e-06,3e-06,5300000000.0,0.00642,17.71,-97.91,366000000.0
1e-13,2e-09,2000.0,2.4e-06,1.2e-05,3.2e-06,3.5e-06,5180000000.0,0.00642,17.66,-99.93,390000000.0
1e-13,2e-09,2000.0,2.4e-06,1.2e-05,3.2e-06,4.5e-06,4970000000.0,0.00642,17.56,-96.61,445000000.0
1e-13,2e-09,2000.0,2.4e-06,1.2e-05,3.2e-06,5e-06,4880000000.0,0.00642,17.51,-98.55,471000000.0
1e-13,2e-09,2000.0,2.4e-06,1.2e-05,2.4e-06,4e-06,5110000000.0,0.00493,17.32,-97.97,452000000.0
1e-13,2e-09,2000.0,2.4e-06,1.2e-05,2.4e-06,3e-06,5330000000.0,0.00493,17.44,-99.42,372000000.0
1e-13,2e-09,2000.0,2.4e-06,1.2e-05,2.4e-06,3.5e-06,5220000000.0,0.00493,17.37,-98.93,415000000.0
1e-13,2e-09,2000.0,2.4e-06,1.2e-05,2.4e-06,4.5e-06,5010000000.0,0.00493,17.26,-105.7,475000000.0
1e-13,2e-09,2000.0,2.4e-06,1.2e-05,2.4e-06,5e-06,4920000000.0,0.00493,17.22,-99.41,505000000.0
1e-13,2e-09,2000.0,2.4e-06,1.2e-05,4e-06,4e-06,5050000000.0,0.00787,17.82,-97.72,417000000.0
1e-13,2e-09,2000.0,2.4e-06,1.2e-05,4e-06,3e-06,5280000000.0,0.00787,17.93,-90.21,365000000.0
1e-13,2e-09,2000.0,2.4e-06,1.2e-05,4e-06,3.5e-06,5160000000.0,0.00787,17.87,-95.34,395000000.0
1e-13,2e-09,2000.0,2.4e-06,1.2e-05,4e-06,4.5e-06,4950000000.0,0.00787,17.77,-95.16,439000000.0
1e-13,2e-09,2000.0,2.4e-06,1.2e-05,4e-06,5e-06,4850000000.0,0.00787,17.72,-90.38,473000000.0
1e-13,2e-09,2000.0,2.8e-06,1.1e-05,3.2e-06,4e-06,4890000000.0,0.00694,17.67,-96.61,381000000.0
1e-13,2e-09,2000.0,2.8e-06,1.1e-05,3.2e-06,3e-06,5100000000.0,0.00694,17.77,-107.2,319000000.0
1e-13,2e-09,2000.0,2.8e-06,1.1e-05,3.2e-06,3.5e-06,4990000000.0,0.00694,17.71,-97.04,359000000.0
1e-13,2e-09,2000.0,2.8e-06,1.1e-05,3.2e-06,4.5e-06,4800000000.0,0.00694,17.61,-91.46,415000000.0
1e-13,2e-09,2000.0,2.8e-06,1.1e-05,3.2e-06,5e-06,4710000000.0,0.00694,17.57,-99.23,434000000.0
1e-13,2e-09,2000.0,2.8e-06,1.1e-05,2.4e-06,4e-06,4920000000.0,0.00533,17.38,-98.35,404000000.0
1e-13,2e-09,2000.0,2.8e-06,1.1e-05,2.4e-06,3e-06,5120000000.0,0.00533,17.5,-83.17,338000000.0
1e-13,2e-09,2000.0,2.8e-06,1.1e-05,2.4e-06,3.5e-06,5020000000.0,0.00533,17.44,-99.19,362000000.0
1e-13,2e-09,2000.0,2.8e-06,1.1e-05,2.4e-06,4.5e-06,4830000000.0,0.00533,17.34,-97.51,428000000.0
1e-13,2e-09,2000.0,2.8e-06,1.1e-05,2.4e-06,5e-06,4750000000.0,0.00533,17.29,-93.86,455000000.0
1e-13,2e-09,2000.0,2.8e-06,1.1e-05,4e-06,4e-06,4870000000.0,0.00853,17.86,-95.22,379000000.0
1e-13,2e-09,2000.0,2.8e-06,1.1e-05,4e-06,3e-06,5080000000.0,0.00853,17.98,-94.93,313000000.0
1e-13,2e-09,2000.0,2.8e-06,1.1e-05,4e-06,3.5e-06,4970000000.0,0.00853,17.93,-92.47,340000000.0
1e-13,2e-09,2000.0,2.8e-06,1.1e-05,4e-06,4.5e-06,4780000000.0,0.00853,17.83,-96.16,398000000.0
1e-13,2e-09,2000.0,2.8e-06,1.1e-05,4e-06,5e-06,4690000000.0,0.00853,17.77,-99.01,424000000.0
1e-13,2e-09,2000.0,2.8e-06,1.2e-05,3.2e-06,4e-06,4900000000.0,0.00647,17.58,-97.43,389000000.0
1e-13,2e-09,2000.0,2.8e-06,1.2e-05,3.2e-06,3e-06,5100000000.0,0.00647,17.68,-96.07,323000000.0
1e-13,2e-09,2000.0,2.8e-06,1.2e-05,3.2e-06,3.5e-06,5000000000.0,0.00647,17.63,-96.48,357000000.0
1e-13,2e-09,2000.0,2.8e-06,1.2e-05,3.2e-06,4.5e-06,4810000000.0,0.00647,17.53,-97.5,415000000.0
1e-13,2e-09,2000.0,2.8e-06,1.2e-05,3.2e-06,5e-06,4720000000.0,0.00647,17.49,-95.96,435000000.0
1e-13,2e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,4e-06,4930000000.0,0.00497,17.3,-103.2,402000000.0
1e-13,2e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,3e-06,5130000000.0,0.00497,17.4,-97.94,344000000.0
1e-13,2e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,3.5e-06,5030000000.0,0.00497,17.35,-94.21,376000000.0
1e-13,2e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,4.5e-06,4840000000.0,0.00497,17.24,-99.44,435000000.0
1e-13,2e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,5e-06,4760000000.0,0.00497,17.2,-99.32,458000000.0
1e-13,2e-09,2000.0,2.8e-06,1.2e-05,4e-06,4e-06,4880000000.0,0.00795,17.78,-95.73,379000000.0
1e-13,2e-09,2000.0,2.8e-06,1.2e-05,4e-06,3e-06,5090000000.0,0.00795,17.9,-103.3,312000000.0
1e-13,2e-09,2000.0,2.8e-06,1.2e-05,4e-06,3.5e-06,4980000000.0,0.00795,17.84,-92.22,359000000.0
1e-13,2e-09,2000.0,2.8e-06,1.2e-05,4e-06,4.5e-06,4780000000.0,0.00795,17.73,-98.38,395000000.0
1e-13,2e-09,2000.0,2.8e-06,1.2e-05,4e-06,5e-06,4700000000.0,0.00795,17.7,-95.68,412000000.0
1e-13,2e-09,3000.0,2e-06,1.1e-05,3.2e-06,4e-06,5260000000.0,0.00681,17.82,-101.6,476000000.0
1e-13,2e-09,3000.0,2e-06,1.1e-05,3.2e-06,3e-06,5510000000.0,0.00681,17.94,-95.7,413000000.0
1e-13,2e-09,3000.0,2e-06,1.1e-05,3.2e-06,3.5e-06,5380000000.0,0.00681,17.89,-95.45,432000000.0
1e-13,2e-09,3000.0,2e-06,1.1e-05,3.2e-06,4.5e-06,5150000000.0,0.00681,17.77,-96.69,496000000.0
1e-13,2e-09,3000.0,2e-06,1.1e-05,3.2e-06,5e-06,5050000000.0,0.00681,17.71,-95.35,537000000.0
1e-13,2e-09,3000.0,2e-06,1.1e-05,2.4e-06,4e-06,5300000000.0,0.00524,17.57,-90.07,480000000.0
1e-13,2e-09,3000.0,2e-06,1.1e-05,2.4e-06,3e-06,5540000000.0,0.00524,17.69,-97.32,421000000.0
1e-13,2e-09,3000.0,2e-06,1.1e-05,2.4e-06,3.5e-06,5410000000.0,0.00524,17.62,-97.54,457000000.0
1e-13,2e-09,3000.0,2e-06,1.1e-05,2.4e-06,4.5e-06,5190000000.0,0.00524,17.52,-101.9,520000000.0
1e-13,2e-09,3000.0,2e-06,1.1e-05,2.4e-06,5e-06,5090000000.0,0.00524,17.46,-96.94,548000000.0
1e-13,2e-09,3000.0,2e-06,1.1e-05,4e-06,4e-06,5230000000.0,0.00835,18.02,-99.51,457000000.0
1e-13,2e-09,3000.0,2e-06,1.1e-05,4e-06,3e-06,5490000000.0,0.00835,18.14,-93.84,407000000.0
1e-13,2e-09,3000.0,2e-06,1.1e-05,4e-06,3.5e-06,5360000000.0,0.00835,18.07,-95.88,423000000.0
1e-13,2e-09,3000.0,2e-06,1.1e-05,4e-06,4.5e-06,5120000000.0,0.00835,17.96,-96.42,483000000.0
1e-13,2e-09,3000.0,2e-06,1.1e-05,4e-06,5e-06,5020000000.0,0.00835,17.91,-96.02,504000000.0
1e-13,2e-09,3000.0,2e-06,1.2e-05,3.2e-06,4e-06,5270000000.0,0.00635,17.74,-101.6,475000000.0
1e-13,2e-09,3000.0,2e-06,1.2e-05,3.2e-06,3e-06,5520000000.0,0.00635,17.86,-96.9,413000000.0
1e-13,2e-09,3000.0,2e-06,1.2e-05,3.2e-06,3.5e-06,5390000000.0,0.00635,17.8,-98.12,427000000.0
1e-13,2e-09,3000.0,2e-06,1.2e-05,3.2e-06,4.5e-06,5160000000.0,0.00635,17.69,-98.06,498000000.0
1e-13,2e-09,3000.0,2e-06,1.2e-05,3.2e-06,5e-06,5050000000.0,0.00635,17.64,-99.12,531000000.0
1e-13,2e-09,3000.0,2e-06,1.2e-05,2.4e-06,4e-06,5300000000.0,0.00488,17.49,-97.2,495000000.0
1e-13,2e-09,3000.0,2e-06,1.2e-05,2.4e-06,3e-06,5550000000.0,0.00488,17.61,-98.19,416000000.0
1e-13,2e-09,3000.0,2e-06,1.2e-05,2.4e-06,3.5e-06,5420000000.0,0.00488,17.55,-96.98,459000000.0
1e-13,2e-09,3000.0,2e-06,1.2e-05,2.4e-06,4.5e-06,5190000000.0,0.00488,17.43,-98.09,533000000.0
1e-13,2e-09,3000.0,2e-06,1.2e-05,2.4e-06,5e-06,5090000000.0,0.00488,17.38,-103.1,545000000.0
1e-13,2e-09,3000.0,2e-06,1.2e-05,4e-06,4e-06,5240000000.0,0.00778,17.93,-98.35,468000000.0
1e-13,2e-09,3000.0,2e-06,1.2e-05,4e-06,3e-06,5500000000.0,0.00778,18.05,-98.34,405000000.0
1e-13,2e-09,3000.0,2e-06,1.2e-05,4e-06,3.5e-06,5360000000.0,0.00778,17.99,-94.75,430000000.0
1e-13,2e-09,3000.0,2e-06,1.2e-05,4e-06,4.5e-06,5130000000.0,0.00778,17.89,-95.92,489000000.0
1e-13,2e-09,3000.0,2e-06,1.2e-05,4e-06,5e-06,5030000000.0,0.00778,17.84,-94.72,502000000.0
1e-13,2e-09,3000.0,1.2e-06,1.1e-05,3.2e-06,4e-06,5760000000.0,0.00656,17.88,-97.34,622000000.0
1e-13,2e-09,3000.0,1.2e-06,1.1e-05,3.2e-06,3e-06,6080000000.0,0.00656,18.02,-96.62,527000000.0
1e-13,2e-09,3000.0,1.2e-06,1.1e-05,3.2e-06,3.5e-06,5910000000.0,0.00656,17.96,-94.95,566000000.0
1e-13,2e-09,3000.0,1.2e-06,1.1e-05,3.2e-06,4.5e-06,5610000000.0,0.00656,17.83,-93.26,655000000.0
1e-13,2e-09,3000.0,1.2e-06,1.1e-05,3.2e-06,5e-06,5480000000.0,0.00656,17.77,-95.81,678000000.0
1e-13,2e-09,3000.0,1.2e-06,1.1e-05,2.4e-06,4e-06,5790000000.0,0.00508,17.63,-94.42,647000000.0
1e-13,2e-09,3000.0,1.2e-06,1.1e-05,2.4e-06,3e-06,6110000000.0,0.00508,17.77,-89.55,552000000.0
1e-13,2e-09,3000.0,1.2e-06,1.1e-05,2.4e-06,3.5e-06,5950000000.0,0.00508,17.7,-102.6,603000000.0
1e-13,2e-09,3000.0,1.2e-06,1.1e-05,2.4e-06,4.5e-06,5660000000.0,0.00508,17.57,-94.86,679000000.0
1e-13,2e-09,3000.0,1.2e-06,1.1e-05,2.4e-06,5e-06,5530000000.0,0.00508,17.51,-95.29,712000000.0
1e-13,2e-09,3000.0,1.2e-06,1.1e-05,4e-06,4e-06,5730000000.0,0.008,18.08,-92.54,599000000.0
1e-13,2e-09,3000.0,1.2e-06,1.1e-05,4e-06,3e-06,6060000000.0,0.008,18.22,-91.02,522000000.0
1e-13,2e-09,3000.0,1.2e-06,1.1e-05,4e-06,3.5e-06,5880000000.0,0.008,18.16,-94.55,545000000.0
1e-13,2e-09,3000.0,1.2e-06,1.1e-05,4e-06,4.5e-06,5590000000.0,0.008,18.03,-91.12,623000000.0
1e-13,2e-09,3000.0,1.2e-06,1.1e-05,4e-06,5e-06,5450000000.0,0.008,17.97,-93.84,629000000.0
1e-13,2e-09,3000.0,1.2e-06,1.2e-05,3.2e-06,4e-06,5760000000.0,0.00612,17.81,-97.17,622000000.0
1e-13,2e-09,3000.0,1.2e-06,1.2e-05,3.2e-06,3e-06,6090000000.0,0.00612,17.95,-96.1,532000000.0
1e-13,2e-09,3000.0,1.2e-06,1.2e-05,3.2e-06,3.5e-06,5920000000.0,0.00612,17.87,-102.6,594000000.0
1e-13,2e-09,3000.0,1.2e-06,1.2e-05,3.2e-06,4.5e-06,5620000000.0,0.00612,17.74,-95.88,657000000.0
1e-13,2e-09,3000.0,1.2e-06,1.2e-05,3.2e-06,5e-06,5490000000.0,0.00612,17.69,-97.92,672000000.0
1e-13,2e-09,3000.0,1.2e-06,1.2e-05,2.4e-06,4e-06,5800000000.0,0.00473,17.55,-97.47,640000000.0
1e-13,2e-09,3000.0,1.2e-06,1.2e-05,2.4e-06,3e-06,6120000000.0,0.00473,17.69,-94.04,562000000.0
1e-13,2e-09,3000.0,1.2e-06,1.2e-05,2.4e-06,3.5e-06,5950000000.0,0.00473,17.61,-102.7,605000000.0
1e-13,2e-09,3000.0,1.2e-06,1.2e-05,2.4e-06,4.5e-06,5660000000.0,0.00473,17.48,-96.25,685000000.0
1e-13,2e-09,3000.0,1.2e-06,1.2e-05,2.4e-06,5e-06,5530000000.0,0.00473,17.42,-97.66,727000000.0
1e-13,2e-09,3000.0,1.2e-06,1.2e-05,4e-06,4e-06,5740000000.0,0.00746,18.01,-97.22,580000000.0
1e-13,2e-09,3000.0,1.2e-06,1.2e-05,4e-06,3e-06,6060000000.0,0.00746,18.14,-96.92,530000000.0
1e-13,2e-09,3000.0,1.2e-06,1.2e-05,4e-06,3.5e-06,5890000000.0,0.00746,18.07,-94.43,560000000.0
1e-13,2e-09,3000.0,1.2e-06,1.2e-05,4e-06,4.5e-06,5590000000.0,0.00746,17.95,-96.23,610000000.0
1e-13,2e-09,3000.0,1.2e-06,1.2e-05,4e-06,5e-06,5460000000.0,0.00746,17.89,-96.02,664000000.0
1e-13,2e-09,3000.0,1.6e-06,1.1e-05,3.2e-06,4e-06,5490000000.0,0.00671,17.87,-94.0,524000000.0
1e-13,2e-09,3000.0,1.6e-06,1.1e-05,3.2e-06,3e-06,5770000000.0,0.00671,17.99,-89.28,464000000.0
1e-13,2e-09,3000.0,1.6e-06,1.1e-05,3.2e-06,3.5e-06,5620000000.0,0.00671,17.92,-83.63,505000000.0
1e-13,2e-09,3000.0,1.6e-06,1.1e-05,3.2e-06,4.5e-06,5360000000.0,0.00671,17.79,-97.23,554000000.0
1e-13,2e-09,3000.0,1.6e-06,1.1e-05,3.2e-06,5e-06,5250000000.0,0.00671,17.75,-95.35,586000000.0
1e-13,2e-09,3000.0,1.6e-06,1.1e-05,2.4e-06,4e-06,5530000000.0,0.00517,17.6,-103.6,558000000.0
1e-13,2e-09,3000.0,1.6e-06,1.1e-05,2.4e-06,3e-06,5800000000.0,0.00517,17.73,-94.46,488000000.0
1e-13,2e-09,3000.0,1.6e-06,1.1e-05,2.4e-06,3.5e-06,5660000000.0,0.00517,17.67,-90.44,509000000.0
1e-13,2e-09,3000.0,1.6e-06,1.1e-05,2.4e-06,4.5e-06,5400000000.0,0.00517,17.54,-103.4,592000000.0
1e-13,2e-09,3000.0,1.6e-06,1.1e-05,2.4e-06,5e-06,5290000000.0,0.00517,17.49,-98.67,615000000.0
1e-13,2e-09,3000.0,1.6e-06,1.1e-05,4e-06,4e-06,5460000000.0,0.0082,18.05,-90.75,502000000.0
1e-13,2e-09,3000.0,1.6e-06,1.1e-05,4e-06,3e-06,5750000000.0,0.0082,18.17,-93.79,451000000.0
1e-13,2e-09,3000.0,1.6e-06,1.1e-05,4e-06,3.5e-06,5600000000.0,0.0082,18.11,-94.85,479000000.0
1e-13,2e-09,3000.0,1.6e-06,1.1e-05,4e-06,4.5e-06,5340000000.0,0.0082,17.99,-94.33,544000000.0
1e-13,2e-09,3000.0,1.6e-06,1.1e-05,4e-06,5e-06,5220000000.0,0.0082,17.95,-93.23,573000000.0
1e-13,2e-09,3000.0,1.6e-06,1.2e-05,3.2e-06,4e-06,5490000000.0,0.00625,17.78,-95.37,540000000.0
1e-13,2e-09,3000.0,1.6e-06,1.2e-05,3.2e-06,3e-06,5780000000.0,0.00625,17.91,-100.8,461000000.0
1e-13,2e-09,3000.0,1.6e-06,1.2e-05,3.2e-06,3.5e-06,5630000000.0,0.00625,17.84,-91.0,512000000.0
1e-13,2e-09,3000.0,1.6e-06,1.2e-05,3.2e-06,4.5e-06,5370000000.0,0.00625,17.72,-98.88,576000000.0
1e-13,2e-09,3000.0,1.6e-06,1.2e-05,3.2e-06,5e-06,5260000000.0,0.00625,17.67,-97.05,591000000.0
1e-13,2e-09,3000.0,1.6e-06,1.2e-05,2.4e-06,4e-06,5530000000.0,0.00482,17.52,-86.5,559000000.0
1e-13,2e-09,3000.0,1.6e-06,1.2e-05,2.4e-06,3e-06,5810000000.0,0.00482,17.65,-105.0,476000000.0
1e-13,2e-09,3000.0,1.6e-06,1.2e-05,2.4e-06,3.5e-06,5670000000.0,0.00482,17.58,-94.15,516000000.0
1e-13,2e-09,3000.0,1.6e-06,1.2e-05,2.4e-06,4.5e-06,5410000000.0,0.00482,17.46,-101.2,597000000.0
1e-13,2e-09,3000.0,1.6e-06,1.2e-05,2.4e-06,5e-06,5300000000.0,0.00482,17.4,-100.8,616000000.0
1e-13,2e-09,3000.0,1.6e-06,1.2e-05,4e-06,4e-06,5470000000.0,0.00764,17.96,-96.83,516000000.0
1e-13,2e-09,3000.0,1.6e-06,1.2e-05,4e-06,3e-06,5760000000.0,0.00764,18.1,-94.17,444000000.0
1e-13,2e-09,3000.0,1.6e-06,1.2e-05,4e-06,3.5e-06,5610000000.0,0.00764,18.02,-90.67,498000000.0
1e-13,2e-09,3000.0,1.6e-06,1.2e-05,4e-06,4.5e-06,5340000000.0,0.00764,17.91,-93.59,549000000.0
1e-13,2e-09,3000.0,1.6e-06,1.2e-05,4e-06,5e-06,5230000000.0,0.00764,17.86,-98.08,554000000.0
1e-13,2e-09,3000.0,2.4e-06,1.1e-05,3.2e-06,4e-06,5060000000.0,0.00688,17.79,-95.38,421000000.0
1e-13,2e-09,3000.0,2.4e-06,1.1e-05,3.2e-06,3e-06,5280000000.0,0.00688,17.9,-104.8,359000000.0
1e-13,2e-09,3000.0,2.4e-06,1.1e-05,3.2e-06,3.5e-06,5170000000.0,0.00688,17.85,-95.94,388000000.0
1e-13,2e-09,3000.0,2.4e-06,1.1e-05,3.2e-06,4.5e-06,4960000000.0,0.00688,17.73,-97.33,450000000.0
1e-13,2e-09,3000.0,2.4e-06,1.1e-05,3.2e-06,5e-06,4870000000.0,0.00688,17.68,-93.19,471000000.0
1e-13,2e-09,3000.0,2.4e-06,1.1e-05,2.4e-06,4e-06,5090000000.0,0.00529,17.54,-97.3,431000000.0
1e-13,2e-09,3000.0,2.4e-06,1.1e-05,2.4e-06,3e-06,5320000000.0,0.00529,17.65,-97.82,372000000.0
1e-13,2e-09,3000.0,2.4e-06,1.1e-05,2.4e-06,3.5e-06,5200000000.0,0.00529,17.6,-98.01,405000000.0
1e-13,2e-09,3000.0,2.4e-06,1.1e-05,2.4e-06,4.5e-06,5000000000.0,0.00529,17.48,-101.7,473000000.0
1e-13,2e-09,3000.0,2.4e-06,1.1e-05,2.4e-06,5e-06,4900000000.0,0.00529,17.44,-82.66,488000000.0
1e-13,2e-09,3000.0,2.4e-06,1.1e-05,4e-06,4e-06,5040000000.0,0.00845,17.98,-94.62,411000000.0
1e-13,2e-09,3000.0,2.4e-06,1.1e-05,4e-06,3e-06,5270000000.0,0.00845,18.09,-92.27,361000000.0
1e-13,2e-09,3000.0,2.4e-06,1.1e-05,4e-06,3.5e-06,5150000000.0,0.00845,18.05,-89.7,385000000.0
1e-13,2e-09,3000.0,2.4e-06,1.1e-05,4e-06,4.5e-06,4930000000.0,0.00845,17.94,-96.83,432000000.0
1e-13,2e-09,3000.0,2.4e-06,1.1e-05,4e-06,5e-06,4840000000.0,0.00845,17.88,-30.96,452000000.0
1e-13,2e-09,3000.0,2.4e-06,1.2e-05,3.2e-06,4e-06,5070000000.0,0.00642,17.71,-93.47,414000000.0
1e-13,2e-09,3000.0,2.4e-06,1.2e-05,3.2e-06,3e-06,5290000000.0,0.00642,17.82,-97.83,364000000.0
1e-13,2e-09,3000.0,2.4e-06,1.2e-05,3.2e-06,3.5e-06,5170000000.0,0.00642,17.76,-96.12,388000000.0
1e-13,2e-09,3000.0,2.4e-06,1.2e-05,3.2e-06,4.5e-06,4970000000.0,0.00642,17.65,-101.8,453000000.0
1e-13,2e-09,3000.0,2.4e-06,1.2e-05,3.2e-06,5e-06,4870000000.0,0.00642,17.62,-94.92,470000000.0
1e-13,2e-09,3000.0,2.4e-06,1.2e-05,2.4e-06,4e-06,5100000000.0,0.00493,17.46,-99.74,434000000.0
1e-13,2e-09,3000.0,2.4e-06,1.2e-05,2.4e-06,3e-06,5320000000.0,0.00493,17.57,-96.18,376000000.0
1e-13,2e-09,3000.0,2.4e-06,1.2e-05,2.4e-06,3.5e-06,5210000000.0,0.00493,17.52,-98.45,412000000.0
1e-13,2e-09,3000.0,2.4e-06,1.2e-05,2.4e-06,4.5e-06,5000000000.0,0.00493,17.41,-99.35,467000000.0
1e-13,2e-09,3000.0,2.4e-06,1.2e-05,2.4e-06,5e-06,4910000000.0,0.00493,17.35,-99.12,501000000.0
1e-13,2e-09,3000.0,2.4e-06,1.2e-05,4e-06,4e-06,5040000000.0,0.00787,17.9,-97.39,411000000.0
1e-13,2e-09,3000.0,2.4e-06,1.2e-05,4e-06,3e-06,5270000000.0,0.00787,18.02,-97.13,361000000.0
1e-13,2e-09,3000.0,2.4e-06,1.2e-05,4e-06,3.5e-06,5150000000.0,0.00787,17.95,-95.87,386000000.0
1e-13,2e-09,3000.0,2.4e-06,1.2e-05,4e-06,4.5e-06,4940000000.0,0.00787,17.85,-91.85,434000000.0
1e-13,2e-09,3000.0,2.4e-06,1.2e-05,4e-06,5e-06,4850000000.0,0.00787,17.81,-94.84,457000000.0
1e-13,2e-09,3000.0,2.8e-06,1.1e-05,3.2e-06,4e-06,4880000000.0,0.00694,17.75,-99.37,387000000.0
1e-13,2e-09,3000.0,2.8e-06,1.1e-05,3.2e-06,3e-06,5090000000.0,0.00694,17.87,-96.45,318000000.0
1e-13,2e-09,3000.0,2.8e-06,1.1e-05,3.2e-06,3.5e-06,4980000000.0,0.00694,17.8,-97.56,360000000.0
1e-13,2e-09,3000.0,2.8e-06,1.1e-05,3.2e-06,4.5e-06,4790000000.0,0.00694,17.71,-98.34,412000000.0
1e-13,2e-09,3000.0,2.8e-06,1.1e-05,3.2e-06,5e-06,4710000000.0,0.00694,17.66,-102.4,430000000.0
1e-13,2e-09,3000.0,2.8e-06,1.1e-05,2.4e-06,4e-06,4920000000.0,0.00533,17.5,-100.7,392000000.0
1e-13,2e-09,3000.0,2.8e-06,1.1e-05,2.4e-06,3e-06,5110000000.0,0.00533,17.62,-98.83,338000000.0
1e-13,2e-09,3000.0,2.8e-06,1.1e-05,2.4e-06,3.5e-06,5010000000.0,0.00533,17.55,-100.4,364000000.0
1e-13,2e-09,3000.0,2.8e-06,1.1e-05,2.4e-06,4.5e-06,4830000000.0,0.00533,17.46,-101.6,416000000.0
1e-13,2e-09,3000.0,2.8e-06,1.1e-05,2.4e-06,5e-06,4740000000.0,0.00533,17.4,-107.5,444000000.0
1e-13,2e-09,3000.0,2.8e-06,1.1e-05,4e-06,4e-06,4860000000.0,0.00853,17.96,-94.05,366000000.0
1e-13,2e-09,3000.0,2.8e-06,1.1e-05,4e-06,3e-06,5070000000.0,0.00853,18.05,-95.69,316000000.0
1e-13,2e-09,3000.0,2.8e-06,1.1e-05,4e-06,3.5e-06,4960000000.0,0.00853,18.01,-94.17,339000000.0
1e-13,2e-09,3000.0,2.8e-06,1.1e-05,4e-06,4.5e-06,4770000000.0,0.00853,17.89,-96.31,405000000.0
1e-13,2e-09,3000.0,2.8e-06,1.1e-05,4e-06,5e-06,4680000000.0,0.00853,17.87,-90.59,418000000.0
1e-13,2e-09,3000.0,2.8e-06,1.2e-05,3.2e-06,4e-06,4890000000.0,0.00647,17.67,-96.8,387000000.0
1e-13,2e-09,3000.0,2.8e-06,1.2e-05,3.2e-06,3e-06,5090000000.0,0.00647,17.79,-97.02,324000000.0
1e-13,2e-09,3000.0,2.8e-06,1.2e-05,3.2e-06,4.5e-06,4800000000.0,0.00647,17.64,-93.76,407000000.0
1e-13,2e-09,3000.0,2.8e-06,1.2e-05,3.2e-06,5e-06,4710000000.0,0.00647,17.58,-87.25,435000000.0
1e-13,2e-09,3000.0,2.8e-06,1.2e-05,2.4e-06,4e-06,4920000000.0,0.00497,17.43,-98.08,404000000.0
1e-13,2e-09,3000.0,2.8e-06,1.2e-05,2.4e-06,3e-06,5120000000.0,0.00497,17.53,-100.5,333000000.0
1e-13,2e-09,3000.0,2.8e-06,1.2e-05,2.4e-06,3.5e-06,5020000000.0,0.00497,17.48,-99.21,372000000.0
1e-13,2e-09,3000.0,2.8e-06,1.2e-05,2.4e-06,4.5e-06,4830000000.0,0.00497,17.37,-100.0,422000000.0
1e-13,2e-09,3000.0,2.8e-06,1.2e-05,2.4e-06,5e-06,4750000000.0,0.00497,17.32,-101.6,444000000.0
1e-13,2e-09,3000.0,2.8e-06,1.2e-05,4e-06,4e-06,4870000000.0,0.00795,17.88,-95.56,372000000.0
1e-13,2e-09,3000.0,2.8e-06,1.2e-05,4e-06,3e-06,5080000000.0,0.00795,17.99,-95.16,316000000.0
1e-13,2e-09,3000.0,2.8e-06,1.2e-05,4e-06,3.5e-06,4970000000.0,0.00795,17.92,-96.58,342000000.0
