VDD,Vgate,Wn,Rd,Bandwidth,PowerConsumption,VoltageGain
1.3,0.75,4e-06,1200,174000000.0,0.000613,10.1
1.3,0.75,4e-06,1300,163000000.0,0.000601,10.56
1.3,0.75,4e-06,1400,154000000.0,0.00059,10.98
1.3,0.75,4e-06,1500,146000000.0,0.000579,11.35
1.3,0.75,4e-06,1600,139000000.0,0.000568,11.69
1.3,0.75,4e-06,1700,134000000.0,0.000558,12.01
1.3,0.75,4e-06,1800,128000000.0,0.000548,12.29
1.3,0.75,4e-06,1900,123000000.0,0.000539,12.55
1.3,0.75,4e-06,2000,119000000.0,0.00053,12.78
1.3,0.75,4e-06,2100,115000000.0,0.000521,12.99
1.3,0.75,4e-06,2200,112000000.0,0.000512,13.18
1.3,0.75,4e-06,2300,109000000.0,0.000504,13.35
1.3,0.75,4e-06,2400,106000000.0,0.000496,13.5
1.3,0.75,4e-06,2500,104000000.0,0.000488,13.62
1.3,0.75,4e-06,2600,102000000.0,0.000481,13.71
1.3,0.75,4e-06,2700,99800000.0,0.000474,13.77
1.3,0.75,4e-06,2800,98600000.0,0.000466,13.8
1.3,0.75,4e-06,2900,97900000.0,0.000459,13.77
1.3,0.75,4e-06,3000,97800000.0,0.000452,13.67
1.3,0.75,6e-06,1000,219000000.0,0.000868,11.36
1.3,0.75,6e-06,500,380000000.0,0.00101,7.13
1.3,0.75,6e-06,600,327000000.0,0.00098,8.33
1.3,0.75,6e-06,700,289000000.0,0.000949,9.3
1.3,0.75,6e-06,800,260000000.0,0.00092,10.1
1.3,0.75,6e-06,900,237000000.0,0.000893,10.78
1.3,0.75,6e-06,1100,204000000.0,0.000845,11.86
1.3,0.75,6e-06,1200,192000000.0,0.000822,12.29
1.3,0.75,6e-06,1300,181000000.0,0.000802,12.67
1.3,0.75,6e-06,1400,172000000.0,0.000782,12.99
1.3,0.75,6e-06,1500,165000000.0,0.000763,13.27
1.3,0.75,6e-06,1600,158000000.0,0.000745,13.5
1.3,0.75,6e-06,1700,153000000.0,0.000727,13.67
1.3,0.75,6e-06,1800,149000000.0,0.000711,13.77
1.3,0.75,6e-06,1900,147000000.0,0.000695,13.79
1.3,0.75,6e-06,2000,146000000.0,0.000679,13.67
1.3,0.75,6e-06,2100,149000000.0,0.000663,13.35
1.3,0.75,6e-06,2200,155000000.0,0.000647,12.76
1.3,0.75,6e-06,2300,168000000.0,0.000631,11.82
1.3,0.75,6e-06,2400,187000000.0,0.000615,10.56
1.3,0.75,6e-06,2500,211000000.0,0.000598,9.08
1.3,0.75,6e-06,2600,240000000.0,0.000581,7.54
1.3,0.75,6e-06,2700,271000000.0,0.000565,6.06
1.3,0.75,6e-06,2800,300000000.0,0.000549,4.73
1.3,0.75,6e-06,2900,328000000.0,0.000533,3.51
1.3,0.75,6e-06,3000,355000000.0,0.000518,2.42
1.3,0.75,7e-06,1000,228000000.0,0.000968,12.15
1.3,0.75,7e-06,500,390000000.0,0.00115,8.15
1.3,0.75,7e-06,600,336000000.0,0.00111,9.3
1.3,0.75,7e-06,700,298000000.0,0.00107,10.22
1.3,0.75,7e-06,800,269000000.0,0.00103,10.98
1.3,0.75,7e-06,900,246000000.0,0.000999,11.62
1.3,0.75,7e-06,1100,213000000.0,0.000939,12.61
1.3,0.75,7e-06,1200,201000000.0,0.000912,13.0
1.3,0.75,7e-06,1300,191000000.0,0.000886,13.31
1.3,0.75,7e-06,1400,182000000.0,0.000862,13.56
1.3,0.75,7e-06,1500,176000000.0,0.000839,13.73
1.3,0.75,7e-06,1600,172000000.0,0.000817,13.79
1.3,0.75,7e-06,1700,171000000.0,0.000795,13.69
1.3,0.75,7e-06,1800,173000000.0,0.000774,13.35
1.3,0.75,7e-06,1900,183000000.0,0.000752,12.62
1.3,0.75,7e-06,2000,202000000.0,0.00073,11.43
1.3,0.75,7e-06,2100,231000000.0,0.000708,9.82
1.3,0.75,7e-06,2200,269000000.0,0.000685,8.04
1.3,0.75,7e-06,2300,309000000.0,0.000662,6.3
1.3,0.75,7e-06,2400,350000000.0,0.00064,4.72
1.3,0.75,7e-06,2500,388000000.0,0.000619,3.32
1.3,0.75,7e-06,2600,423000000.0,0.000599,2.08
1.3,0.75,7e-06,2700,456000000.0,0.000579,0.98
1.3,0.75,8e-06,1000,237000000.0,0.00106,12.78
1.3,0.75,8e-06,500,399000000.0,0.00128,9.0
1.3,0.75,8e-06,600,345000000.0,0.00123,10.1
1.3,0.75,8e-06,700,307000000.0,0.00118,10.98
1.3,0.75,8e-06,800,277000000.0,0.00114,11.7
1.3,0.75,8e-06,900,255000000.0,0.0011,12.29
1.3,0.75,8e-06,1100,222000000.0,0.00103,13.19
1.3,0.75,8e-06,1200,211000000.0,0.000993,13.5
1.3,0.75,8e-06,1300,202000000.0,0.000962,13.71
1.3,0.75,8e-06,1400,196000000.0,0.000933,13.79
1.3,0.75,8e-06,1500,195000000.0,0.000905,13.66
1.3,0.75,8e-06,1600,200000000.0,0.000877,13.18
1.3,0.75,8e-06,1700,217000000.0,0.000849,12.16
1.3,0.75,8e-06,1800,248000000.0,0.00082,10.54
1.3,0.75,8e-06,1900,294000000.0,0.00079,8.54
1.3,0.75,8e-06,2000,346000000.0,0.00076,6.54
1.3,0.75,8e-06,2100,399000000.0,0.000732,4.71
1.3,0.75,8e-06,2200,449000000.0,0.000704,3.12
1.3,0.75,8e-06,2300,494000000.0,0.000678,1.74
1.3,0.75,8e-06,2400,536000000.0,0.000653,0.53
1.3,0.75,9e-06,1000,246000000.0,0.00114,13.27
1.3,0.75,9e-06,500,408000000.0,0.0014,9.72
1.3,0.75,9e-06,600,354000000.0,0.00134,10.78
1.3,0.75,9e-06,700,315000000.0,0.00129,11.62
1.3,0.75,9e-06,800,286000000.0,0.00123,12.29
1.3,0.75,9e-06,900,264000000.0,0.00119,12.84
1.3,0.75,9e-06,1100,233000000.0,0.0011,13.59
1.3,0.75,9e-06,1200,223000000.0,0.00107,13.77
1.3,0.75,9e-06,1300,218000000.0,0.00103,13.74
1.3,0.75,9e-06,1400,222000000.0,0.000995,13.35
1.3,0.75,9e-06,1500,240000000.0,0.000959,12.32
1.3,0.75,9e-06,1600,279000000.0,0.000922,10.54
1.3,0.75,9e-06,1700,338000000.0,0.000885,8.27
1.3,0.75,9e-06,1800,404000000.0,0.000847,6.06
1.3,0.75,9e-06,1900,470000000.0,0.000811,4.08
1.3,0.75,9e-06,2000,531000000.0,0.000777,2.4
1.3,0.75,9e-06,2100,585000000.0,0.000745,0.96
1.3,0.75,1e-05,1000,257000000.0,0.00122,13.62
1.3,0.75,1e-05,500,417000000.0,0.00152,10.34
1.3,0.75,1e-05,600,363000000.0,0.00145,11.36
1.3,0.75,1e-05,700,324000000.0,0.00138,12.16
1.3,0.75,1e-05,800,295000000.0,0.00133,12.79
1.3,0.75,1e-05,900,273000000.0,0.00127,13.27
1.3,0.75,1e-05,1100,246000000.0,0.00118,13.79
1.3,0.75,1e-05,1200,242000000.0,0.00113,13.66
1.3,0.75,1e-05,1300,253000000.0,0.00109,12.98
1.3,0.75,1e-05,1400,287000000.0,0.00104,11.42
1.3,0.75,1e-05,1500,351000000.0,0.000997,9.05
1.3,0.75,1e-05,1600,432000000.0,0.000951,6.53
1.3,0.75,1e-05,1700,514000000.0,0.000906,4.28
1.3,0.75,1e-05,1800,589000000.0,0.000863,2.39
1.3,0.75,1e-05,1900,655000000.0,0.000824,0.83
1.3,0.85,5e-06,1000,231000000.0,0.0012,10.27
1.3,0.85,5e-06,500,381000000.0,0.00141,6.52
1.3,0.85,5e-06,600,328000000.0,0.00136,7.71
1.3,0.85,5e-06,700,291000000.0,0.00131,8.65
1.3,0.85,5e-06,800,264000000.0,0.00127,9.39
1.3,0.85,5e-06,900,244000000.0,0.00123,9.94
1.3,0.85,5e-06,1100,226000000.0,0.00116,10.22
1.3,0.85,5e-06,1200,237000000.0,0.00112,9.46
1.3,0.85,5e-06,1300,273000000.0,0.00107,7.67
1.3,0.85,5e-06,1400,333000000.0,0.00103,5.16
1.3,0.85,5e-06,1500,399000000.0,0.000978,2.72
1.3,0.85,5e-06,1600,461000000.0,0.000931,0.64
1.3,0.85,3e-06,1000,198000000.0,0.000814,7.7
1.3,0.85,3e-06,500,357000000.0,0.000905,2.88
1.3,0.85,3e-06,600,304000000.0,0.000885,4.22
1.3,0.85,3e-06,700,266000000.0,0.000866,5.32
1.3,0.85,3e-06,800,237000000.0,0.000848,6.24
1.3,0.85,3e-06,900,215000000.0,0.000831,7.02
1.3,0.85,3e-06,1100,183000000.0,0.000798,8.29
1.3,0.85,3e-06,1200,172000000.0,0.000783,8.81
1.3,0.85,3e-06,1300,162000000.0,0.000768,9.25
1.3,0.85,3e-06,1400,154000000.0,0.000754,9.63
1.3,0.85,3e-06,1500,147000000.0,0.00074,9.94
1.3,0.85,3e-06,1600,141000000.0,0.000726,10.17
1.3,0.85,3e-06,1700,138000000.0,0.000712,10.29
1.3,0.85,3e-06,1800,136000000.0,0.000699,10.27
1.3,0.85,3e-06,1900,137000000.0,0.000685,10.03
1.3,0.85,3e-06,2000,142000000.0,0.00067,9.48
1.3,0.85,3e-06,2100,153000000.0,0.000655,8.54
1.3,0.85,3e-06,2200,170000000.0,0.000639,7.22
1.3,0.85,3e-06,2300,192000000.0,0.000622,5.73
1.3,0.85,3e-06,2400,216000000.0,0.000604,4.2
1.3,0.85,3e-06,2500,240000000.0,0.000587,2.75
1.3,0.85,3e-06,2600,263000000.0,0.00057,1.44
1.3,0.85,3e-06,2700,283000000.0,0.000553,0.3
1.3,0.85,4e-06,1000,211000000.0,0.00102,9.39
1.3,0.85,4e-06,500,369000000.0,0.00116,4.98
1.3,0.85,4e-06,600,316000000.0,0.00113,6.24
1.3,0.85,4e-06,700,278000000.0,0.0011,7.26
1.3,0.85,4e-06,800,250000000.0,0.00107,8.11
1.3,0.85,4e-06,900,228000000.0,0.00105,8.81
1.3,0.85,4e-06,1100,198000000.0,0.000993,9.85
1.3,0.85,4e-06,1200,188000000.0,0.000968,10.17
1.3,0.85,4e-06,1300,182000000.0,0.000944,10.31
1.3,0.85,4e-06,1400,182000000.0,0.00092,10.14
1.3,0.85,4e-06,1500,190000000.0,0.000894,9.47
1.3,0.85,4e-06,1600,211000000.0,0.000866,8.12
1.3,0.85,4e-06,1700,246000000.0,0.000837,6.22
1.3,0.85,4e-06,1800,288000000.0,0.000806,4.16
1.3,0.85,4e-06,1900,330000000.0,0.000775,2.29
1.3,0.85,4e-06,2000,369000000.0,0.000745,0.65
1.3,0.85,6e-06,1000,284000000.0,0.00134,9.46
1.3,0.85,6e-06,500,394000000.0,0.00163,7.71
1.3,0.85,6e-06,600,341000000.0,0.00157,8.81
1.3,0.85,6e-06,700,306000000.0,0.00151,9.64
1.3,0.85,6e-06,800,282000000.0,0.00145,10.17
1.3,0.85,6e-06,900,271000000.0,0.0014,10.27
1.3,0.85,6e-06,1100,340000000.0,0.00128,7.19
1.3,0.85,6e-06,1200,431000000.0,0.00121,4.15
1.3,0.85,6e-06,1300,524000000.0,0.00114,1.42
1.3,0.85,7e-06,1000,466000000.0,0.00144,5.13
1.3,0.85,7e-06,500,406000000.0,0.00184,8.65
1.3,0.85,7e-06,600,356000000.0,0.00176,9.64
1.3,0.85,7e-06,700,325000000.0,0.00169,10.23
1.3,0.85,7e-06,800,317000000.0,0.00161,10.13
1.3,0.85,7e-06,900,357000000.0,0.00153,8.5
1.3,0.85,7e-06,1100,594000000.0,0.00134,1.83
1.3,0.85,8e-06,1000,735000000.0,0.00149,0.62
1.3,0.85,8e-06,500,420000000.0,0.00204,9.39
1.3,0.85,8e-06,600,374000000.0,0.00194,10.17
1.3,0.85,8e-06,700,362000000.0,0.00184,10.13
1.3,0.85,8e-06,800,421000000.0,0.00173,8.09
1.3,0.85,8e-06,900,574000000.0,0.00161,4.13
1.3,0.85,9e-06,500,436000000.0,0.00222,9.95
1.3,0.85,9e-06,600,405000000.0,0.0021,10.27
1.3,0.85,9e-06,700,458000000.0,0.00197,8.49
1.3,0.85,9e-06,800,645000000.0,0.00181,4.12
1.3,0.85,9e-06,900,846000000.0,0.00166,0.25
1.3,0.85,1e-05,500,458000000.0,0.00239,10.27
1.3,0.85,1e-05,600,472000000.0,0.00224,9.44
1.3,0.85,1e-05,700,662000000.0,0.00205,5.14
1.3,0.85,1e-05,800,917000000.0,0.00186,0.61
1.3,0.9,5e-06,1000,356000000.0,0.00137,5.51
1.3,0.9,5e-06,500,387000000.0,0.00168,6.55
1.3,0.9,5e-06,600,336000000.0,0.00162,7.65
1.3,0.9,5e-06,700,302000000.0,0.00156,8.4
1.3,0.9,5e-06,800,285000000.0,0.00151,8.67
1.3,0.9,5e-06,900,296000000.0,0.00145,7.93
1.3,0.9,5e-06,1100,451000000.0,0.0013,2.31
1.3,0.9,3e-06,1000,202000000.0,0.000972,7.65
1.3,0.9,3e-06,500,359000000.0,0.00109,3.0
1.3,0.9,3e-06,600,306000000.0,0.00106,4.32
1.3,0.9,3e-06,700,268000000.0,0.00104,5.39
1.3,0.9,3e-06,800,240000000.0,0.00102,6.28
1.3,0.9,3e-06,900,219000000.0,0.000994,7.03
1.3,0.9,3e-06,1100,189000000.0,0.000951,8.14
1.3,0.9,3e-06,1200,179000000.0,0.000931,8.5
1.3,0.9,3e-06,1300,173000000.0,0.00091,8.68
1.3,0.9,3e-06,1400,171000000.0,0.000889,8.55
1.3,0.9,3e-06,1500,178000000.0,0.000867,7.95
1.3,0.9,3e-06,1600,195000000.0,0.000842,6.69
1.3,0.9,3e-06,1700,224000000.0,0.000815,4.92
1.3,0.9,3e-06,1800,259000000.0,0.000786,2.97
1.3,0.9,3e-06,1900,294000000.0,0.000757,1.15
1.3,0.9,4e-06,1000,229000000.0,0.00121,8.67
1.3,0.9,4e-06,500,372000000.0,0.0014,5.06
1.3,0.9,4e-06,600,320000000.0,0.00136,6.29
1.3,0.9,4e-06,700,283000000.0,0.00132,7.25
1.3,0.9,4e-06,800,257000000.0,0.00128,8.0
1.3,0.9,4e-06,900,238000000.0,0.00124,8.51
1.3,0.9,4e-06,1100,233000000.0,0.00117,8.21
1.3,0.9,4e-06,1200,260000000.0,0.00112,6.68
1.3,0.9,4e-06,1300,314000000.0,0.00107,4.24
1.3,0.9,4e-06,1400,377000000.0,0.00102,1.72
1.3,0.9,6e-06,500,402000000.0,0.00195,7.65
1.3,0.9,6e-06,600,356000000.0,0.00186,8.51
1.3,0.9,6e-06,700,342000000.0,0.00178,8.54
1.3,0.9,6e-06,800,390000000.0,0.00169,6.67
1.3,0.9,6e-06,900,517000000.0,0.00157,2.92
1.3,0.9,7e-06,500,422000000.0,0.00219,8.41
1.3,0.9,7e-06,600,398000000.0,0.00208,8.54
1.3,0.9,7e-06,700,474000000.0,0.00195,6.1
1.3,0.9,7e-06,800,658000000.0,0.00179,1.69
1.3,0.9,8e-06,500,455000000.0,0.00241,8.67
1.3,0.9,8e-06,600,519000000.0,0.00225,6.66
1.3,0.9,8e-06,700,751000000.0,0.00205,1.68
1.3,0.9,9e-06,500,530000000.0,0.0026,7.92
1.3,0.9,9e-06,600,774000000.0,0.00236,2.91
1.3,0.9,1e-05,500,707000000.0,0.00275,5.49
1.4,0.8,5e-06,1000,217000000.0,0.00109,10.74
1.4,0.8,5e-06,500,377000000.0,0.00127,6.41
1.4,0.8,5e-06,600,324000000.0,0.00123,7.64
1.4,0.8,5e-06,700,286000000.0,0.00119,8.63
1.4,0.8,5e-06,800,257000000.0,0.00115,9.46
1.4,0.8,5e-06,900,235000000.0,0.00112,10.15
1.4,0.8,5e-06,1100,202000000.0,0.00106,11.24
1.4,0.8,5e-06,1200,191000000.0,0.00103,11.67
1.4,0.8,5e-06,1300,181000000.0,0.00101,12.03
1.4,0.8,5e-06,1400,173000000.0,0.000983,12.31
1.4,0.8,5e-06,1500,167000000.0,0.000959,12.5
1.4,0.8,5e-06,1600,163000000.0,0.000936,12.56
1.4,0.8,5e-06,1700,163000000.0,0.000912,12.43
1.4,0.8,5e-06,1800,167000000.0,0.000889,11.99
1.4,0.8,5e-06,1900,179000000.0,0.000865,11.1
1.4,0.8,5e-06,2000,201000000.0,0.00084,9.7
1.4,0.8,5e-06,2100,233000000.0,0.000814,7.95
1.4,0.8,5e-06,2200,271000000.0,0.000788,6.1
1.4,0.8,5e-06,2300,309000000.0,0.000762,4.4
1.4,0.8,5e-06,2400,345000000.0,0.000737,2.88
1.4,0.8,5e-06,2500,379000000.0,0.000712,1.55
1.4,0.8,5e-06,2600,410000000.0,0.000689,0.37
1.4,0.8,3e-06,1000,195000000.0,0.000734,7.63
1.4,0.8,3e-06,500,355000000.0,0.000812,2.71
1.4,0.8,3e-06,600,302000000.0,0.000795,4.07
1.4,0.8,3e-06,700,264000000.0,0.000779,5.18
1.4,0.8,3e-06,800,235000000.0,0.000763,6.12
1.4,0.8,3e-06,900,213000000.0,0.000748,6.93
1.4,0.8,3e-06,1100,180000000.0,0.000721,8.25
1.4,0.8,3e-06,1200,168000000.0,0.000708,8.8
1.4,0.8,3e-06,1300,158000000.0,0.000695,9.3
1.4,0.8,3e-06,1400,149000000.0,0.000683,9.74
1.4,0.8,3e-06,1500,141000000.0,0.000672,10.15
1.4,0.8,3e-06,1600,135000000.0,0.000661,10.51
1.4,0.8,3e-06,1700,129000000.0,0.00065,10.84
1.4,0.8,3e-06,1800,123000000.0,0.00064,11.15
1.4,0.8,3e-06,1900,119000000.0,0.00063,11.42
1.4,0.8,3e-06,2000,115000000.0,0.00062,11.67
1.4,0.8,3e-06,2100,111000000.0,0.00061,11.89
1.4,0.8,3e-06,2200,108000000.0,0.000601,12.09
1.4,0.8,3e-06,2300,105000000.0,0.000592,12.26
1.4,0.8,3e-06,2400,103000000.0,0.000584,12.39
1.4,0.8,3e-06,2500,100000000.0,0.000575,12.49
1.4,0.8,3e-06,2600,98900000.0,0.000567,12.55
1.4,0.8,3e-06,2700,97900000.0,0.000558,12.55
1.4,0.8,3e-06,2800,97700000.0,0.00055,12.48
1.4,0.8,3e-06,2900,98400000.0,0.000542,12.3
1.4,0.8,3e-06,3000,100000000.0,0.000533,12.0
1.4,0.8,4e-06,1000,206000000.0,0.000922,9.46
1.4,0.8,4e-06,500,366000000.0,0.00105,4.84
1.4,0.8,4e-06,600,313000000.0,0.00102,6.13
1.4,0.8,4e-06,700,275000000.0,0.000992,7.18
1.4,0.8,4e-06,800,246000000.0,0.000967,8.06
1.4,0.8,4e-06,900,224000000.0,0.000944,8.81
1.4,0.8,4e-06,1100,191000000.0,0.000901,10.02
1.4,0.8,4e-06,1200,179000000.0,0.000882,10.51
1.4,0.8,4e-06,1300,169000000.0,0.000863,10.95
1.4,0.8,4e-06,1400,160000000.0,0.000845,11.33
1.4,0.8,4e-06,1500,153000000.0,0.000827,11.67
1.4,0.8,4e-06,1600,146000000.0,0.00081,11.96
1.4,0.8,4e-06,1700,141000000.0,0.000794,12.2
1.4,0.8,4e-06,1800,136000000.0,0.000778,12.39
1.4,0.8,4e-06,1900,133000000.0,0.000763,12.52
1.4,0.8,4e-06,2000,131000000.0,0.000748,12.56
1.4,0.8,4e-06,2100,130000000.0,0.000734,12.47
1.4,0.8,4e-06,2200,132000000.0,0.000719,12.21
1.4,0.8,4e-06,2300,137000000.0,0.000704,11.7
1.4,0.8,4e-06,2400,146000000.0,0.000688,10.87
1.4,0.8,4e-06,2500,161000000.0,0.000672,9.7
1.4,0.8,4e-06,2600,181000000.0,0.000656,8.33
1.4,0.8,4e-06,2700,204000000.0,0.000639,6.86
1.4,0.8,4e-06,2800,229000000.0,0.000622,5.42
1.4,0.8,4e-06,2900,253000000.0,0.000605,4.1
1.4,0.8,4e-06,3000,276000000.0,0.000589,2.9
1.4,0.8,6e-06,1000,228000000.0,0.00124,11.67
1.4,0.8,6e-06,500,388000000.0,0.00147,7.64
1.4,0.8,6e-06,600,335000000.0,0.00142,8.81
1.4,0.8,6e-06,700,296000000.0,0.00137,9.75
1.4,0.8,6e-06,800,268000000.0,0.00132,10.52
1.4,0.8,6e-06,900,246000000.0,0.00128,11.15
1.4,0.8,6e-06,1100,215000000.0,0.0012,12.09
1.4,0.8,6e-06,1200,204000000.0,0.00117,12.4
1.4,0.8,6e-06,1300,197000000.0,0.00113,12.55
1.4,0.8,6e-06,1400,195000000.0,0.0011,12.47
1.4,0.8,6e-06,1500,200000000.0,0.00107,11.98
1.4,0.8,6e-06,1600,219000000.0,0.00103,10.84
1.4,0.8,6e-06,1700,255000000.0,0.000996,9.02
1.4,0.8,6e-06,1800,306000000.0,0.000958,6.81
1.4,0.8,6e-06,1900,361000000.0,0.000921,4.72
1.4,0.8,6e-06,2000,414000000.0,0.000884,2.87
1.4,0.8,6e-06,2100,462000000.0,0.000849,1.29
1.4,0.8,7e-06,1000,241000000.0,0.00138,12.31
1.4,0.8,7e-06,500,399000000.0,0.00166,8.64
1.4,0.8,7e-06,600,345000000.0,0.0016,9.75
1.4,0.8,7e-06,700,307000000.0,0.00154,10.63
1.4,0.8,7e-06,800,279000000.0,0.00148,11.34
1.4,0.8,7e-06,900,257000000.0,0.00143,11.9
1.4,0.8,7e-06,1100,231000000.0,0.00133,12.54
1.4,0.8,7e-06,1200,227000000.0,0.00128,12.47
1.4,0.8,7e-06,1300,236000000.0,0.00124,11.84
1.4,0.8,7e-06,1400,267000000.0,0.00119,10.3
1.4,0.8,7e-06,1500,326000000.0,0.00114,7.92
1.4,0.8,7e-06,1600,399000000.0,0.00109,5.39
1.4,0.8,7e-06,1700,473000000.0,0.00104,3.15
1.4,0.8,7e-06,1800,539000000.0,0.000991,1.28
1.4,0.8,8e-06,1000,260000000.0,0.0015,12.56
1.4,0.8,8e-06,500,409000000.0,0.00185,9.46
1.4,0.8,8e-06,600,356000000.0,0.00176,10.52
1.4,0.8,8e-06,700,318000000.0,0.00169,11.34
1.4,0.8,8e-06,800,291000000.0,0.00162,11.97
1.4,0.8,8e-06,900,271000000.0,0.00156,12.4
1.4,0.8,8e-06,1100,262000000.0,0.00144,12.2
1.4,0.8,8e-06,1200,291000000.0,0.00138,10.84
1.4,0.8,8e-06,1300,361000000.0,0.00131,8.28
1.4,0.8,8e-06,1400,456000000.0,0.00124,5.38
1.4,0.8,8e-06,1500,551000000.0,0.00118,2.85
1.4,0.8,8e-06,1600,635000000.0,0.00112,0.8
1.4,0.8,9e-06,1000,299000000.0,0.0016,11.98
1.4,0.8,9e-06,500,420000000.0,0.00202,10.15
1.4,0.8,9e-06,600,367000000.0,0.00192,11.15
1.4,0.8,9e-06,700,330000000.0,0.00183,11.9
1.4,0.8,9e-06,800,305000000.0,0.00175,12.4
1.4,0.8,9e-06,900,291000000.0,0.00168,12.55
1.4,0.8,9e-06,1100,351000000.0,0.00152,9.99
1.4,0.8,9e-06,1200,457000000.0,0.00144,6.81
1.4,0.8,9e-06,1300,580000000.0,0.00135,3.74
1.4,0.8,9e-06,1400,691000000.0,0.00127,1.27
1.4,0.8,1e-05,1000,400000000.0,0.00168,9.67
1.4,0.8,1e-05,500,430000000.0,0.00218,10.75
1.4,0.8,1e-05,600,378000000.0,0.00207,11.68
1.4,0.8,1e-05,700,343000000.0,0.00197,12.31
1.4,0.8,1e-05,800,324000000.0,0.00187,12.56
1.4,0.8,1e-05,900,332000000.0,0.00178,11.98
1.4,0.8,1e-05,1100,538000000.0,0.00158,6.08
1.4,0.8,1e-05,1200,687000000.0,0.00147,2.85
1.4,0.8,1e-05,1300,814000000.0,0.00138,0.35
1.4,0.6,5e-06,1000,186000000.0,0.000256,6.4
1.4,0.6,5e-06,500,346000000.0,0.000278,1.49
1.4,0.6,5e-06,600,293000000.0,0.000273,2.84
1.4,0.6,5e-06,700,255000000.0,0.000268,3.95
1.4,0.6,5e-06,800,226000000.0,0.000264,4.88
1.4,0.6,5e-06,900,204000000.0,0.00026,5.69
1.4,0.6,5e-06,1100,171000000.0,0.000252,7.03
1.4,0.6,5e-06,1200,159000000.0,0.000249,7.59
1.4,0.6,5e-06,1300,149000000.0,0.000245,8.09
1.4,0.6,5e-06,1400,140000000.0,0.000242,8.55
1.4,0.6,5e-06,1500,132000000.0,0.000239,8.97
1.4,0.6,5e-06,1600,125000000.0,0.000235,9.36
1.4,0.6,5e-06,1700,119000000.0,0.000232,9.71
1.4,0.6,5e-06,1800,114000000.0,0.00023,10.04
1.4,0.6,5e-06,1900,109000000.0,0.000227,10.35
1.4,0.6,5e-06,2000,104000000.0,0.000224,10.63
1.4,0.6,5e-06,2100,100000000.0,0.000221,10.9
1.4,0.6,5e-06,2200,96500000.0,0.000219,11.15
1.4,0.6,5e-06,2300,93300000.0,0.000216,11.38
1.4,0.6,5e-06,2400,90200000.0,0.000214,11.61
1.4,0.6,5e-06,2500,87400000.0,0.000211,11.82
1.4,0.6,5e-06,2600,84700000.0,0.000209,12.01
1.4,0.6,5e-06,2700,82200000.0,0.000207,12.2
1.4,0.6,5e-06,2800,79800000.0,0.000205,12.38
1.4,0.6,5e-06,2900,77700000.0,0.000203,12.55
1.4,0.6,5e-06,3000,75800000.0,0.000201,12.71
1.4,0.6,3e-06,1000,176000000.0,0.000164,2.83
1.4,0.6,3e-06,700,245000000.0,0.000169,0.16
1.4,0.6,3e-06,800,216000000.0,0.000167,1.17
1.4,0.6,3e-06,900,194000000.0,0.000165,2.05
1.4,0.6,3e-06,1100,162000000.0,0.000162,3.52
1.4,0.6,3e-06,1200,150000000.0,0.00016,4.14
1.4,0.6,3e-06,1300,139000000.0,0.000159,4.7
1.4,0.6,3e-06,1400,130000000.0,0.000157,5.21
1.4,0.6,3e-06,1500,123000000.0,0.000156,5.69
1.4,0.6,3e-06,1600,116000000.0,0.000154,6.12
1.4,0.6,3e-06,1700,110000000.0,0.000153,6.53
1.4,0.6,3e-06,1800,105000000.0,0.000152,6.9
1.4,0.6,3e-06,1900,99800000.0,0.00015,7.25
1.4,0.6,3e-06,2000,95700000.0,0.000149,7.58
1.4,0.6,3e-06,2100,91900000.0,0.000148,7.89
1.4,0.6,3e-06,2200,88400000.0,0.000147,8.18
1.4,0.6,3e-06,2300,85100000.0,0.000145,8.46
1.4,0.6,3e-06,2400,82000000.0,0.000144,8.72
1.4,0.6,3e-06,2500,79200000.0,0.000143,8.96
1.4,0.6,3e-06,2600,76800000.0,0.000142,9.2
1.4,0.6,3e-06,2700,74500000.0,0.000141,9.42
1.4,0.6,3e-06,2800,72400000.0,0.00014,9.64
1.4,0.6,3e-06,2900,70400000.0,0.000139,9.84
1.4,0.6,3e-06,3000,68500000.0,0.000138,10.03
1.4,0.6,4e-06,1000,181000000.0,0.000211,4.88
1.4,0.6,4e-06,600,288000000.0,0.000223,1.18
1.4,0.6,4e-06,700,250000000.0,0.00022,2.33
1.4,0.6,4e-06,800,221000000.0,0.000217,3.3
1.4,0.6,4e-06,900,199000000.0,0.000214,4.14
1.4,0.6,4e-06,1100,167000000.0,0.000209,5.54
1.4,0.6,4e-06,1200,154000000.0,0.000206,6.13
1.4,0.6,4e-06,1300,144000000.0,0.000204,6.66
1.4,0.6,4e-06,1400,135000000.0,0.000201,7.14
1.4,0.6,4e-06,1500,128000000.0,0.000199,7.59
1.4,0.6,4e-06,1600,121000000.0,0.000197,7.99
1.4,0.6,4e-06,1700,115000000.0,0.000194,8.37
1.4,0.6,4e-06,1800,109000000.0,0.000192,8.72
1.4,0.6,4e-06,1900,105000000.0,0.00019,9.05
1.4,0.6,4e-06,2000,100000000.0,0.000188,9.35
1.4,0.6,4e-06,2100,96200000.0,0.000186,9.64
1.4,0.6,4e-06,2200,92700000.0,0.000184,9.91
1.4,0.6,4e-06,2300,89400000.0,0.000183,10.16
1.4,0.6,4e-06,2400,86400000.0,0.000181,10.4
1.4,0.6,4e-06,2500,83500000.0,0.000179,10.63
