Wbias,Rd,Wn1,Wn2,Bandwidth,PowerConsumption,VoltageGain
5e-06,1500,1.7e-05,1e-05,114000000.0,0.0011,18.22
5e-06,1500,1.7e-05,1.1e-05,113000000.0,0.0011,18.36
5e-06,1500,1.7e-05,1.2e-05,113000000.0,0.0011,18.47
5e-06,1600,6e-06,5e-06,107000000.0,0.000762,13.62
5e-06,1600,6e-06,6e-06,107000000.0,0.000768,13.89
5e-06,1600,6e-06,7e-06,107000000.0,0.000772,14.06
5e-06,1600,6e-06,8e-06,107000000.0,0.000775,14.17
5e-06,1600,6e-06,9e-06,106000000.0,0.000777,14.26
5e-06,1600,6e-06,1e-05,106000000.0,0.00078,14.32
5e-06,1600,6e-06,1.1e-05,106000000.0,0.000782,14.38
5e-06,1600,6e-06,1.2e-05,106000000.0,0.000783,14.42
5e-06,1600,7e-06,5e-06,108000000.0,0.000811,14.29
5e-06,1600,7e-06,6e-06,107000000.0,0.000817,14.62
5e-06,1600,7e-06,7e-06,107000000.0,0.000821,14.82
5e-06,1600,7e-06,8e-06,107000000.0,0.000825,14.95
5e-06,1600,7e-06,9e-06,107000000.0,0.000827,15.05
5e-06,1600,7e-06,1e-05,107000000.0,0.00083,15.13
5e-06,1600,7e-06,1.1e-05,106000000.0,0.000832,15.19
5e-06,1600,7e-06,1.2e-05,106000000.0,0.000833,15.24
5e-06,1600,8e-06,5e-06,108000000.0,0.000852,14.79
5e-06,1600,8e-06,6e-06,108000000.0,0.000859,15.19
5e-06,1600,8e-06,7e-06,107000000.0,0.000864,15.43
5e-06,1600,8e-06,8e-06,107000000.0,0.000867,15.59
5e-06,1600,8e-06,9e-06,107000000.0,0.00087,15.7
5e-06,1600,8e-06,1e-05,107000000.0,0.000873,15.79
5e-06,1600,8e-06,1.1e-05,107000000.0,0.000875,15.85
5e-06,1600,8e-06,1.2e-05,107000000.0,0.000877,15.91
5e-06,1600,9e-06,5e-06,109000000.0,0.000888,15.16
5e-06,1600,9e-06,6e-06,108000000.0,0.000895,15.64
5e-06,1600,9e-06,7e-06,108000000.0,0.0009,15.92
5e-06,1600,9e-06,8e-06,107000000.0,0.000904,16.11
5e-06,1600,9e-06,9e-06,107000000.0,0.000907,16.24
5e-06,1600,9e-06,1e-05,107000000.0,0.00091,16.33
5e-06,1600,9e-06,1.1e-05,107000000.0,0.000912,16.41
5e-06,1600,9e-06,1.2e-05,107000000.0,0.000914,16.47
5e-06,1600,1e-05,5e-06,109000000.0,0.000919,15.43
5e-06,1600,1e-05,6e-06,109000000.0,0.000927,16.0
5e-06,1600,1e-05,7e-06,108000000.0,0.000933,16.33
5e-06,1600,1e-05,8e-06,108000000.0,0.000937,16.54
5e-06,1600,1e-05,9e-06,107000000.0,0.00094,16.68
5e-06,1600,1e-05,1e-05,107000000.0,0.000943,16.79
5e-06,1600,1e-05,1.1e-05,107000000.0,0.000945,16.88
5e-06,1600,1e-05,1.2e-05,107000000.0,0.000947,16.94
5e-06,1600,1.1e-05,5e-06,110000000.0,0.000947,15.62
5e-06,1600,1.1e-05,6e-06,109000000.0,0.000956,16.28
5e-06,1600,1.1e-05,7e-06,108000000.0,0.000961,16.66
5e-06,1600,1.1e-05,8e-06,108000000.0,0.000966,16.9
5e-06,1600,1.1e-05,9e-06,108000000.0,0.000969,17.07
5e-06,1600,1.1e-05,1e-05,108000000.0,0.000972,17.19
5e-06,1600,1.1e-05,1.1e-05,107000000.0,0.000974,17.28
5e-06,1600,1.1e-05,1.2e-05,107000000.0,0.000976,17.35
5e-06,1600,1.2e-05,5e-06,111000000.0,0.000972,15.74
5e-06,1600,1.2e-05,6e-06,109000000.0,0.000981,16.5
5e-06,1600,1.2e-05,7e-06,109000000.0,0.000987,16.94
5e-06,1600,1.2e-05,8e-06,108000000.0,0.000992,17.21
5e-06,1600,1.2e-05,9e-06,108000000.0,0.000995,17.39
5e-06,1600,1.2e-05,1e-05,108000000.0,0.000998,17.52
5e-06,1600,1.2e-05,1.1e-05,108000000.0,0.001,17.62
5e-06,1600,1.2e-05,1.2e-05,107000000.0,0.001,17.7
5e-06,1600,1.3e-05,5e-06,111000000.0,0.000994,15.8
5e-06,1600,1.3e-05,6e-06,110000000.0,0.001,16.67
5e-06,1600,1.3e-05,7e-06,109000000.0,0.00101,17.16
5e-06,1600,1.3e-05,8e-06,109000000.0,0.00102,17.46
5e-06,1600,1.3e-05,9e-06,108000000.0,0.00102,17.67
5e-06,1600,1.3e-05,1e-05,108000000.0,0.00102,17.81
5e-06,1600,1.3e-05,1.1e-05,108000000.0,0.00102,17.92
5e-06,1600,1.3e-05,1.2e-05,108000000.0,0.00103,18.01
5e-06,1600,1.4e-05,5e-06,112000000.0,0.00101,15.8
5e-06,1600,1.4e-05,6e-06,111000000.0,0.00102,16.79
5e-06,1600,1.4e-05,7e-06,110000000.0,0.00103,17.34
5e-06,1600,1.4e-05,8e-06,109000000.0,0.00104,17.68
5e-06,1600,1.4e-05,9e-06,109000000.0,0.00104,17.9
5e-06,1600,1.4e-05,1e-05,108000000.0,0.00104,18.06
5e-06,1600,1.4e-05,1.1e-05,108000000.0,0.00105,18.18
5e-06,1600,1.4e-05,1.2e-05,108000000.0,0.00105,18.28
5e-06,1600,1.5e-05,5e-06,113000000.0,0.00103,15.76
5e-06,1600,1.5e-05,6e-06,111000000.0,0.00104,16.87
5e-06,1600,1.5e-05,7e-06,110000000.0,0.00105,17.48
5e-06,1600,1.5e-05,8e-06,110000000.0,0.00106,17.86
5e-06,1600,1.5e-05,9e-06,109000000.0,0.00106,18.1
5e-06,1600,1.5e-05,1e-05,109000000.0,0.00106,18.28
5e-06,1600,1.5e-05,1.1e-05,108000000.0,0.00107,18.41
5e-06,1600,1.5e-05,1.2e-05,108000000.0,0.00107,18.51
5e-06,1600,1.6e-05,5e-06,114000000.0,0.00105,15.69
5e-06,1600,1.6e-05,6e-06,112000000.0,0.00106,16.9
5e-06,1600,1.6e-05,7e-06,111000000.0,0.00107,17.59
5e-06,1600,1.6e-05,8e-06,110000000.0,0.00107,18.0
5e-06,1600,1.6e-05,9e-06,109000000.0,0.00108,18.27
5e-06,1600,1.6e-05,1e-05,109000000.0,0.00108,18.47
5e-06,1600,1.6e-05,1.1e-05,109000000.0,0.00108,18.61
5e-06,1600,1.6e-05,1.2e-05,109000000.0,0.00109,18.72
5e-06,1600,1.7e-05,5e-06,115000000.0,0.00106,15.58
5e-06,1600,1.7e-05,6e-06,113000000.0,0.00108,16.91
5e-06,1600,1.7e-05,7e-06,111000000.0,0.00108,17.66
5e-06,1600,1.7e-05,8e-06,110000000.0,0.00109,18.12
5e-06,1600,1.7e-05,9e-06,110000000.0,0.00109,18.41
5e-06,1600,1.7e-05,1e-05,109000000.0,0.0011,18.62
5e-06,1600,1.7e-05,1.1e-05,109000000.0,0.0011,18.78
5e-06,1600,1.7e-05,1.2e-05,109000000.0,0.0011,18.89
5e-06,1700,6e-06,5e-06,103000000.0,0.000761,14.09
5e-06,1700,6e-06,6e-06,103000000.0,0.000767,14.37
5e-06,1700,6e-06,7e-06,103000000.0,0.000771,14.54
5e-06,1700,6e-06,8e-06,103000000.0,0.000774,14.66
5e-06,1700,6e-06,9e-06,103000000.0,0.000777,14.75
5e-06,1700,6e-06,1e-05,102000000.0,0.000779,14.82
5e-06,1700,6e-06,1.1e-05,102000000.0,0.000781,14.87
5e-06,1700,6e-06,1.2e-05,102000000.0,0.000782,14.92
5e-06,1700,7e-06,5e-06,104000000.0,0.00081,14.74
5e-06,1700,7e-06,6e-06,103000000.0,0.000816,15.09
5e-06,1700,7e-06,7e-06,103000000.0,0.00082,15.3
5e-06,1700,7e-06,8e-06,103000000.0,0.000824,15.44
5e-06,1700,7e-06,9e-06,103000000.0,0.000827,15.54
5e-06,1700,7e-06,1e-05,103000000.0,0.000829,15.62
5e-06,1700,7e-06,1.1e-05,103000000.0,0.000831,15.68
5e-06,1700,7e-06,1.2e-05,102000000.0,0.000833,15.73
5e-06,1700,8e-06,5e-06,104000000.0,0.000851,15.22
5e-06,1700,8e-06,6e-06,104000000.0,0.000858,15.64
5e-06,1700,8e-06,7e-06,104000000.0,0.000863,15.89
5e-06,1700,8e-06,8e-06,103000000.0,0.000866,16.06
5e-06,1700,8e-06,9e-06,103000000.0,0.000869,16.18
5e-06,1700,8e-06,1e-05,103000000.0,0.000872,16.27
5e-06,1700,8e-06,1.1e-05,103000000.0,0.000874,16.34
5e-06,1700,8e-06,1.2e-05,103000000.0,0.000876,16.39
5e-06,1700,9e-06,5e-06,105000000.0,0.000887,15.57
5e-06,1700,9e-06,6e-06,104000000.0,0.000894,16.08
5e-06,1700,9e-06,7e-06,104000000.0,0.000899,16.37
5e-06,1700,9e-06,8e-06,104000000.0,0.000903,16.57
5e-06,1700,9e-06,9e-06,103000000.0,0.000907,16.7
5e-06,1700,9e-06,1e-05,103000000.0,0.000909,16.81
5e-06,1700,9e-06,1.1e-05,103000000.0,0.000911,16.88
5e-06,1700,9e-06,1.2e-05,103000000.0,0.000913,16.95
5e-06,1700,1e-05,5e-06,105000000.0,0.000918,15.81
5e-06,1700,1e-05,6e-06,105000000.0,0.000926,16.42
5e-06,1700,1e-05,7e-06,104000000.0,0.000932,16.76
5e-06,1700,1e-05,8e-06,104000000.0,0.000936,16.99
5e-06,1700,1e-05,9e-06,104000000.0,0.000939,17.14
5e-06,1700,1e-05,1e-05,103000000.0,0.000942,17.26
5e-06,1700,1e-05,1.1e-05,103000000.0,0.000944,17.34
5e-06,1700,1e-05,1.2e-05,103000000.0,0.000946,17.41
5e-06,1700,1.1e-05,5e-06,106000000.0,0.000945,15.97
5e-06,1700,1.1e-05,6e-06,105000000.0,0.000954,16.68
5e-06,1700,1.1e-05,7e-06,105000000.0,0.00096,17.08
5e-06,1700,1.1e-05,8e-06,104000000.0,0.000965,17.33
5e-06,1700,1.1e-05,9e-06,104000000.0,0.000968,17.51
5e-06,1700,1.1e-05,1e-05,104000000.0,0.000971,17.63
5e-06,1700,1.1e-05,1.1e-05,104000000.0,0.000973,17.73
5e-06,1700,1.1e-05,1.2e-05,103000000.0,0.000975,17.81
5e-06,1700,1.2e-05,5e-06,107000000.0,0.00097,16.05
5e-06,1700,1.2e-05,6e-06,106000000.0,0.000979,16.87
5e-06,1700,1.2e-05,7e-06,105000000.0,0.000986,17.33
5e-06,1700,1.2e-05,8e-06,105000000.0,0.00099,17.62
5e-06,1700,1.2e-05,9e-06,104000000.0,0.000994,17.81
5e-06,1700,1.2e-05,1e-05,104000000.0,0.000997,17.96
5e-06,1700,1.2e-05,1.1e-05,104000000.0,0.000999,18.06
5e-06,1700,1.2e-05,1.2e-05,104000000.0,0.001,18.15
5e-06,1700,1.3e-05,5e-06,108000000.0,0.000992,16.06
5e-06,1700,1.3e-05,6e-06,106000000.0,0.001,17.0
5e-06,1700,1.3e-05,7e-06,106000000.0,0.00101,17.52
5e-06,1700,1.3e-05,8e-06,105000000.0,0.00101,17.85
5e-06,1700,1.3e-05,9e-06,105000000.0,0.00102,18.07
5e-06,1700,1.3e-05,1e-05,104000000.0,0.00102,18.22
5e-06,1700,1.3e-05,1.1e-05,104000000.0,0.00102,18.34
5e-06,1700,1.3e-05,1.2e-05,104000000.0,0.00103,18.43
5e-06,1700,1.4e-05,5e-06,109000000.0,0.00101,16.02
5e-06,1700,1.4e-05,6e-06,107000000.0,0.00102,17.08
5e-06,1700,1.4e-05,7e-06,106000000.0,0.00103,17.67
5e-06,1700,1.4e-05,8e-06,106000000.0,0.00104,18.03
5e-06,1700,1.4e-05,9e-06,105000000.0,0.00104,18.28
5e-06,1700,1.4e-05,1e-05,105000000.0,0.00104,18.45
5e-06,1700,1.4e-05,1.1e-05,105000000.0,0.00105,18.58
5e-06,1700,1.4e-05,1.2e-05,104000000.0,0.00105,18.67
5e-06,1700,1.5e-05,5e-06,110000000.0,0.00103,15.92
5e-06,1700,1.5e-05,6e-06,108000000.0,0.00104,17.1
5e-06,1700,1.5e-05,7e-06,107000000.0,0.00105,17.77
5e-06,1700,1.5e-05,8e-06,106000000.0,0.00105,18.17
5e-06,1700,1.5e-05,9e-06,106000000.0,0.00106,18.44
5e-06,1700,1.5e-05,1e-05,105000000.0,0.00106,18.63
5e-06,1700,1.5e-05,1.1e-05,105000000.0,0.00106,18.77
5e-06,1700,1.5e-05,1.2e-05,105000000.0,0.00107,18.87
5e-06,1700,1.6e-05,5e-06,111000000.0,0.00105,15.78
5e-06,1700,1.6e-05,6e-06,109000000.0,0.00106,17.08
5e-06,1700,1.6e-05,7e-06,108000000.0,0.00107,17.82
5e-06,1700,1.6e-05,8e-06,107000000.0,0.00107,18.27
5e-06,1700,1.6e-05,9e-06,106000000.0,0.00108,18.56
5e-06,1700,1.6e-05,1e-05,106000000.0,0.00108,18.77
5e-06,1700,1.6e-05,1.1e-05,106000000.0,0.00108,18.92
5e-06,1700,1.6e-05,1.2e-05,106000000.0,0.00109,19.03
5e-06,1700,1.7e-05,5e-06,112000000.0,0.00106,15.6
5e-06,1700,1.7e-05,6e-06,110000000.0,0.00107,17.02
5e-06,1700,1.7e-05,7e-06,109000000.0,0.00108,17.83
5e-06,1700,1.7e-05,8e-06,108000000.0,0.00109,18.32
5e-06,1700,1.7e-05,9e-06,107000000.0,0.00109,18.64
5e-06,1700,1.7e-05,1e-05,107000000.0,0.0011,18.86
5e-06,1700,1.7e-05,1.1e-05,107000000.0,0.0011,19.02
5e-06,1700,1.7e-05,1.2e-05,106000000.0,0.0011,19.14
5e-06,1800,6e-06,5e-06,100000000.0,0.000761,14.53
5e-06,1800,6e-06,6e-06,99700000.0,0.000766,14.82
5e-06,1800,6e-06,7e-06,99500000.0,0.00077,15.0
5e-06,1800,6e-06,8e-06,99300000.0,0.000773,15.12
5e-06,1800,6e-06,9e-06,99200000.0,0.000776,15.21
5e-06,1800,6e-06,1e-05,99100000.0,0.000778,15.28
5e-06,1800,6e-06,1.1e-05,99000000.0,0.00078,15.34
5e-06,1800,6e-06,1.2e-05,98900000.0,0.000782,15.38
5e-06,1800,7e-06,5e-06,101000000.0,0.000809,15.16
5e-06,1800,7e-06,6e-06,100000000.0,0.000815,15.52
5e-06,1800,7e-06,7e-06,99800000.0,0.00082,15.74
5e-06,1800,7e-06,8e-06,99600000.0,0.000823,15.89
5e-06,1800,7e-06,9e-06,99500000.0,0.000826,15.99
5e-06,1800,7e-06,1e-05,99300000.0,0.000828,16.07
5e-06,1800,7e-06,1.1e-05,99200000.0,0.00083,16.14
5e-06,1800,7e-06,1.2e-05,99100000.0,0.000832,16.19
5e-06,1800,8e-06,5e-06,101000000.0,0.00085,15.61
5e-06,1800,8e-06,6e-06,101000000.0,0.000857,16.06
5e-06,1800,8e-06,7e-06,100000000.0,0.000862,16.32
5e-06,1800,8e-06,8e-06,100000000.0,0.000866,16.5
5e-06,1800,8e-06,9e-06,99800000.0,0.000869,16.62
5e-06,1800,8e-06,1e-05,99600000.0,0.000871,16.71
5e-06,1800,8e-06,1.1e-05,99500000.0,0.000873,16.79
5e-06,1800,8e-06,1.2e-05,99400000.0,0.000875,16.85
5e-06,1800,9e-06,5e-06,102000000.0,0.000885,15.93
5e-06,1800,9e-06,6e-06,101000000.0,0.000893,16.47
5e-06,1800,9e-06,7e-06,101000000.0,0.000898,16.79
5e-06,1800,9e-06,8e-06,100000000.0,0.000902,16.99
5e-06,1800,9e-06,9e-06,100000000.0,0.000906,17.13
5e-06,1800,9e-06,1e-05,99900000.0,0.000908,17.24
5e-06,1800,9e-06,1.1e-05,99800000.0,0.00091,17.32
5e-06,1800,9e-06,1.2e-05,99600000.0,0.000912,17.39
5e-06,1800,1e-05,5e-06,102000000.0,0.000916,16.14
5e-06,1800,1e-05,6e-06,102000000.0,0.000925,16.78
5e-06,1800,1e-05,7e-06,101000000.0,0.00093,17.15
5e-06,1800,1e-05,8e-06,101000000.0,0.000935,17.39
5e-06,1800,1e-05,9e-06,101000000.0,0.000938,17.55
5e-06,1800,1e-05,1e-05,100000000.0,0.000941,17.67
5e-06,1800,1e-05,1.1e-05,100000000.0,0.000943,17.76
5e-06,1800,1e-05,1.2e-05,100000000.0,0.000945,17.84
5e-06,1800,1.1e-05,5e-06,103000000.0,0.000944,16.25
5e-06,1800,1.1e-05,6e-06,102000000.0,0.000953,17.01
5e-06,1800,1.1e-05,7e-06,102000000.0,0.000959,17.44
5e-06,1800,1.1e-05,8e-06,101000000.0,0.000963,17.71
5e-06,1800,1.1e-05,9e-06,101000000.0,0.000967,17.89
5e-06,1800,1.1e-05,1e-05,101000000.0,0.00097,18.03
5e-06,1800,1.1e-05,1.1e-05,101000000.0,0.000972,18.13
5e-06,1800,1.1e-05,1.2e-05,100000000.0,0.000974,18.21
5e-06,1800,1.2e-05,5e-06,104000000.0,0.000968,16.27
5e-06,1800,1.2e-05,6e-06,103000000.0,0.000978,17.15
5e-06,1800,1.2e-05,7e-06,102000000.0,0.000984,17.65
5e-06,1800,1.2e-05,8e-06,102000000.0,0.000989,17.95
5e-06,1800,1.2e-05,9e-06,101000000.0,0.000993,18.16
5e-06,1800,1.2e-05,1e-05,101000000.0,0.000996,18.31
5e-06,1800,1.2e-05,1.1e-05,101000000.0,0.000998,18.42
5e-06,1800,1.2e-05,1.2e-05,101000000.0,0.001,18.51
5e-06,1800,1.3e-05,5e-06,105000000.0,0.000989,16.22
5e-06,1800,1.3e-05,6e-06,104000000.0,0.001,17.22
5e-06,1800,1.3e-05,7e-06,103000000.0,0.00101,17.78
5e-06,1800,1.3e-05,8e-06,103000000.0,0.00101,18.13
5e-06,1800,1.3e-05,9e-06,102000000.0,0.00102,18.37
5e-06,1800,1.3e-05,1e-05,102000000.0,0.00102,18.53
5e-06,1800,1.3e-05,1.1e-05,102000000.0,0.00102,18.65
5e-06,1800,1.3e-05,1.2e-05,102000000.0,0.00102,18.74
5e-06,1800,1.4e-05,5e-06,106000000.0,0.00101,16.09
5e-06,1800,1.4e-05,6e-06,105000000.0,0.00102,17.22
5e-06,1800,1.4e-05,7e-06,104000000.0,0.00103,17.85
5e-06,1800,1.4e-05,8e-06,103000000.0,0.00103,18.24
5e-06,1800,1.4e-05,9e-06,103000000.0,0.00104,18.5
5e-06,1800,1.4e-05,1e-05,103000000.0,0.00104,18.68
5e-06,1800,1.4e-05,1.1e-05,103000000.0,0.00104,18.81
5e-06,1800,1.4e-05,1.2e-05,102000000.0,0.00105,18.9
5e-06,1800,1.5e-05,5e-06,108000000.0,0.00103,15.9
5e-06,1800,1.5e-05,6e-06,106000000.0,0.00104,17.14
5e-06,1800,1.5e-05,7e-06,105000000.0,0.00105,17.85
5e-06,1800,1.5e-05,8e-06,105000000.0,0.00105,18.28
5e-06,1800,1.5e-05,9e-06,104000000.0,0.00106,18.56
5e-06,1800,1.5e-05,1e-05,104000000.0,0.00106,18.75
5e-06,1800,1.5e-05,1.1e-05,104000000.0,0.00106,18.88
5e-06,1800,1.5e-05,1.2e-05,104000000.0,0.00107,18.98
5e-06,1800,1.6e-05,5e-06,110000000.0,0.00104,15.64
5e-06,1800,1.6e-05,6e-06,108000000.0,0.00106,16.99
5e-06,1800,1.6e-05,7e-06,107000000.0,0.00106,17.76
5e-06,1800,1.6e-05,8e-06,106000000.0,0.00107,18.23
5e-06,1800,1.6e-05,9e-06,106000000.0,0.00107,18.53
5e-06,1800,1.6e-05,1e-05,106000000.0,0.00108,18.73
5e-06,1800,1.6e-05,1.1e-05,106000000.0,0.00108,18.87
5e-06,1800,1.6e-05,1.2e-05,106000000.0,0.00108,18.96
5e-06,1800,1.7e-05,5e-06,112000000.0,0.00106,15.31
5e-06,1800,1.7e-05,6e-06,110000000.0,0.00107,16.75
5e-06,1800,1.7e-05,7e-06,109000000.0,0.00108,17.59
5e-06,1800,1.7e-05,8e-06,109000000.0,0.00109,18.1
5e-06,1800,1.7e-05,9e-06,108000000.0,0.00109,18.42
5e-06,1800,1.7e-05,1e-05,108000000.0,0.00109,18.63
5e-06,1800,1.7e-05,1.1e-05,108000000.0,0.0011,18.76
5e-06,1800,1.7e-05,1.2e-05,108000000.0,0.0011,18.85
5e-06,1900,6e-06,5e-06,97100000.0,0.00076,14.94
5e-06,1900,6e-06,6e-06,96900000.0,0.000765,15.24
5e-06,1900,6e-06,7e-06,96700000.0,0.00077,15.42
5e-06,1900,6e-06,8e-06,96500000.0,0.000773,15.55
5e-06,1900,6e-06,9e-06,96400000.0,0.000775,15.64
5e-06,1900,6e-06,1e-05,96200000.0,0.000778,15.72
5e-06,1900,6e-06,1.1e-05,96100000.0,0.00078,15.77
5e-06,1900,6e-06,1.2e-05,96000000.0,0.000781,15.82
5e-06,1900,7e-06,5e-06,97600000.0,0.000808,15.54
5e-06,1900,7e-06,6e-06,97300000.0,0.000814,15.92
5e-06,1900,7e-06,7e-06,97000000.0,0.000819,16.15
5e-06,1900,7e-06,8e-06,96800000.0,0.000822,16.3
5e-06,1900,7e-06,9e-06,96700000.0,0.000825,16.41
5e-06,1900,7e-06,1e-05,96500000.0,0.000828,16.5
5e-06,1900,7e-06,1.1e-05,96400000.0,0.00083,16.56
5e-06,1900,7e-06,1.2e-05,96300000.0,0.000831,16.62
5e-06,1900,8e-06,5e-06,98200000.0,0.000849,15.96
5e-06,1900,8e-06,6e-06,97700000.0,0.000856,16.44
5e-06,1900,8e-06,7e-06,97400000.0,0.000861,16.71
5e-06,1900,8e-06,8e-06,97200000.0,0.000865,16.9
5e-06,1900,8e-06,9e-06,97000000.0,0.000868,17.03
5e-06,1900,8e-06,1e-05,96800000.0,0.00087,17.12
5e-06,1900,8e-06,1.1e-05,96700000.0,0.000872,17.2
5e-06,1900,8e-06,1.2e-05,96600000.0,0.000874,17.26
5e-06,1900,9e-06,5e-06,98900000.0,0.000884,16.24
5e-06,1900,9e-06,6e-06,98300000.0,0.000892,16.82
5e-06,1900,9e-06,7e-06,97900000.0,0.000897,17.15
5e-06,1900,9e-06,8e-06,97600000.0,0.000901,17.36
5e-06,1900,9e-06,9e-06,97400000.0,0.000905,17.51
5e-06,1900,9e-06,1e-05,97200000.0,0.000907,17.63
5e-06,1900,9e-06,1.1e-05,97100000.0,0.000909,17.71
5e-06,1900,9e-06,1.2e-05,97000000.0,0.000911,17.78
5e-06,1900,1e-05,5e-06,99800000.0,0.000915,16.39
5e-06,1900,1e-05,6e-06,99000000.0,0.000923,17.08
5e-06,1900,1e-05,7e-06,98500000.0,0.000929,17.48
5e-06,1900,1e-05,8e-06,98200000.0,0.000934,17.73
5e-06,1900,1e-05,9e-06,97900000.0,0.000937,17.9
5e-06,1900,1e-05,1e-05,97700000.0,0.00094,18.02
5e-06,1900,1e-05,1.1e-05,97600000.0,0.000942,18.12
5e-06,1900,1e-05,1.2e-05,97500000.0,0.000944,18.19
5e-06,1900,1.1e-05,5e-06,101000000.0,0.000942,16.43
5e-06,1900,1.1e-05,6e-06,99900000.0,0.000951,17.24
5e-06,1900,1.1e-05,7e-06,99300000.0,0.000957,17.7
5e-06,1900,1.1e-05,8e-06,98900000.0,0.000962,17.99
5e-06,1900,1.1e-05,9e-06,98700000.0,0.000966,18.18
5e-06,1900,1.1e-05,1e-05,98500000.0,0.000969,18.32
5e-06,1900,1.1e-05,1.1e-05,98300000.0,0.000971,18.42
5e-06,1900,1.1e-05,1.2e-05,98200000.0,0.000973,18.5
5e-06,1900,1.2e-05,5e-06,102000000.0,0.000965,16.36
5e-06,1900,1.2e-05,6e-06,101000000.0,0.000976,17.29
5e-06,1900,1.2e-05,7e-06,100000000.0,0.000983,17.82
5e-06,1900,1.2e-05,8e-06,100000000.0,0.000987,18.14
5e-06,1900,1.2e-05,9e-06,99700000.0,0.000991,18.35
5e-06,1900,1.2e-05,1e-05,99500000.0,0.000994,18.5
5e-06,1900,1.2e-05,1.1e-05,99400000.0,0.000997,18.61
5e-06,1900,1.2e-05,1.2e-05,99300000.0,0.000999,18.69
5e-06,1900,1.3e-05,5e-06,104000000.0,0.000987,16.17
5e-06,1900,1.3e-05,6e-06,103000000.0,0.000998,17.22
5e-06,1900,1.3e-05,7e-06,102000000.0,0.00101,17.81
5e-06,1900,1.3e-05,8e-06,102000000.0,0.00101,18.17
5e-06,1900,1.3e-05,9e-06,101000000.0,0.00101,18.4
5e-06,1900,1.3e-05,1e-05,101000000.0,0.00102,18.56
5e-06,1900,1.3e-05,1.1e-05,101000000.0,0.00102,18.66
5e-06,1900,1.3e-05,1.2e-05,101000000.0,0.00102,18.73
5e-06,1900,1.4e-05,5e-06,106000000.0,0.00101,15.87
5e-06,1900,1.4e-05,6e-06,105000000.0,0.00102,17.03
5e-06,1900,1.4e-05,7e-06,104000000.0,0.00103,17.68
5e-06,1900,1.4e-05,8e-06,104000000.0,0.00103,18.07
5e-06,1900,1.4e-05,9e-06,104000000.0,0.00104,18.31
5e-06,1900,1.4e-05,1e-05,104000000.0,0.00104,18.46
5e-06,1900,1.4e-05,1.1e-05,104000000.0,0.00104,18.56
5e-06,1900,1.4e-05,1.2e-05,104000000.0,0.00104,18.62
5e-06,1900,1.5e-05,5e-06,109000000.0,0.00102,15.46
5e-06,1900,1.5e-05,6e-06,108000000.0,0.00104,16.69
5e-06,1900,1.5e-05,7e-06,108000000.0,0.00104,17.39
5e-06,1900,1.5e-05,8e-06,107000000.0,0.00105,17.8
5e-06,1900,1.5e-05,9e-06,107000000.0,0.00105,18.05
5e-06,1900,1.5e-05,1e-05,107000000.0,0.00106,18.2
5e-06,1900,1.5e-05,1.1e-05,108000000.0,0.00106,18.29
5e-06,1900,1.5e-05,1.2e-05,108000000.0,0.00106,18.34
5e-06,1900,1.6e-05,5e-06,113000000.0,0.00104,14.93
5e-06,1900,1.6e-05,6e-06,112000000.0,0.00105,16.21
5e-06,1900,1.6e-05,7e-06,112000000.0,0.00106,16.94
5e-06,1900,1.6e-05,8e-06,112000000.0,0.00107,17.37
5e-06,1900,1.6e-05,9e-06,112000000.0,0.00107,17.63
5e-06,1900,1.6e-05,1e-05,112000000.0,0.00107,17.79
5e-06,1900,1.6e-05,1.1e-05,113000000.0,0.00108,17.87
5e-06,1900,1.6e-05,1.2e-05,113000000.0,0.00108,17.92
5e-06,1900,1.7e-05,5e-06,118000000.0,0.00105,14.3
5e-06,1900,1.7e-05,6e-06,118000000.0,0.00107,15.58
5e-06,1900,1.7e-05,7e-06,118000000.0,0.00108,16.34
5e-06,1900,1.7e-05,8e-06,118000000.0,0.00108,16.8
5e-06,1900,1.7e-05,9e-06,119000000.0,0.00109,17.07
5e-06,1900,1.7e-05,1e-05,119000000.0,0.00109,17.24
5e-06,1900,1.7e-05,1.1e-05,120000000.0,0.00109,17.35
5e-06,1900,1.7e-05,1.2e-05,120000000.0,0.00109,17.4
5.5e-06,2000,6e-06,5e-06,94900000.0,0.000797,15.4
5.5e-06,2000,6e-06,6e-06,94600000.0,0.000803,15.75
5.5e-06,2000,6e-06,7e-06,94400000.0,0.000808,15.97
5.5e-06,2000,6e-06,8e-06,94200000.0,0.000811,16.11
5.5e-06,2000,6e-06,9e-06,94100000.0,0.000814,16.22
5.5e-06,2000,6e-06,1e-05,93900000.0,0.000817,16.3
5.5e-06,2000,6e-06,1.1e-05,93800000.0,0.000819,16.37
5.5e-06,2000,6e-06,1.2e-05,93700000.0,0.000821,16.42
5.5e-06,2000,7e-06,5e-06,95700000.0,0.000849,15.92
5.5e-06,2000,7e-06,6e-06,95200000.0,0.000856,16.38
5.5e-06,2000,7e-06,7e-06,94900000.0,0.000862,16.65
5.5e-06,2000,7e-06,8e-06,94700000.0,0.000866,16.83
5.5e-06,2000,7e-06,9e-06,94600000.0,0.000869,16.96
5.5e-06,2000,7e-06,1e-05,94400000.0,0.000872,17.05
5.5e-06,2000,7e-06,1.1e-05,94300000.0,0.000874,17.13
