C1,C2,Ld,Lg,Ls,WN1,WN2,GTMax,S11Min,NFMin,Bandwidth,PowerConsumption
3e-13,2e-13,4e-09,9.4e-09,7.47e-10,6e-06,5.5e-06,15.18,-14.5,1.883,3700000000.0,0.0181
3e-13,2e-13,4e-09,9.4e-09,7.47e-10,6e-06,5.75e-06,15.2,-14.55,1.881,3680000000.0,0.0181
3e-13,2e-13,4e-09,9.4e-09,7.47e-10,6e-06,6e-06,15.21,-14.58,1.879,3670000000.0,0.0182
3e-13,2e-13,4e-09,9.4e-09,6e-10,5e-06,5e-06,15.08,-16.12,1.837,4600000000.0,0.0156
3e-13,2e-13,4e-09,9.4e-09,6e-10,5e-06,5.25e-06,15.1,-16.02,1.835,4580000000.0,0.0157
3e-13,2e-13,4e-09,9.4e-09,6e-10,5e-06,5.5e-06,15.12,-15.97,1.833,4550000000.0,0.0157
3e-13,2e-13,4e-09,9.4e-09,6e-10,5e-06,5.75e-06,15.14,-15.99,1.831,4530000000.0,0.0157
3e-13,2e-13,4e-09,9.4e-09,6e-10,5e-06,6e-06,15.16,-16.0,1.83,4510000000.0,0.0158
3e-13,2e-13,4e-09,9.4e-09,6e-10,5.25e-06,5e-06,15.33,-16.52,1.839,4420000000.0,0.0162
3e-13,2e-13,4e-09,9.4e-09,6e-10,5.25e-06,5.25e-06,15.35,-16.46,1.836,4400000000.0,0.0163
3e-13,2e-13,4e-09,9.4e-09,6e-10,5.25e-06,5.5e-06,15.37,-16.41,1.834,4380000000.0,0.0163
3e-13,2e-13,4e-09,9.4e-09,6e-10,5.25e-06,5.75e-06,15.39,-16.35,1.832,4360000000.0,0.0163
3e-13,2e-13,4e-09,9.4e-09,6e-10,5.25e-06,6e-06,15.41,-16.28,1.83,4340000000.0,0.0164
3e-13,2e-13,4e-09,9.4e-09,6e-10,5.5e-06,5e-06,15.56,-16.61,1.842,4260000000.0,0.0168
3e-13,2e-13,4e-09,9.4e-09,6e-10,5.5e-06,5.25e-06,15.58,-16.62,1.84,4250000000.0,0.0169
3e-13,2e-13,4e-09,9.4e-09,6e-10,5.5e-06,5.5e-06,15.6,-16.62,1.838,4230000000.0,0.0169
3e-13,2e-13,4e-09,9.4e-09,6e-10,5.5e-06,5.75e-06,15.62,-16.61,1.836,4210000000.0,0.0169
3e-13,2e-13,4e-09,9.4e-09,6e-10,5.5e-06,6e-06,15.64,-16.6,1.834,4190000000.0,0.017
3e-13,2e-13,4e-09,9.4e-09,6e-10,5.75e-06,5e-06,15.76,-16.93,1.844,4130000000.0,0.0174
3e-13,2e-13,4e-09,9.4e-09,6e-10,5.75e-06,5.25e-06,15.79,-16.82,1.842,4110000000.0,0.0174
3e-13,2e-13,4e-09,9.4e-09,6e-10,5.75e-06,5.5e-06,15.81,-16.72,1.839,4090000000.0,0.0175
3e-13,2e-13,4e-09,9.4e-09,6e-10,5.75e-06,5.75e-06,15.83,-16.64,1.837,4080000000.0,0.0175
3e-13,2e-13,4e-09,9.4e-09,6e-10,5.75e-06,6e-06,15.85,-16.67,1.835,4060000000.0,0.0176
3e-13,2e-13,4e-09,9.4e-09,6e-10,6e-06,5e-06,15.95,-17.26,1.85,4010000000.0,0.018
3e-13,2e-13,4e-09,9.4e-09,6e-10,6e-06,5.25e-06,15.97,-17.21,1.847,3990000000.0,0.018
3e-13,2e-13,4e-09,9.4e-09,6e-10,6e-06,5.5e-06,16.0,-17.16,1.845,3980000000.0,0.0181
3e-13,2e-13,4e-09,9.4e-09,6e-10,6e-06,5.75e-06,16.02,-17.1,1.842,3960000000.0,0.0181
3e-13,2e-13,4e-09,9.4e-09,6e-10,6e-06,6e-06,16.03,-17.03,1.84,3940000000.0,0.0182
3e-13,2e-13,4e-09,9.4e-09,7e-10,5e-06,5e-06,14.62,-14.05,1.867,4260000000.0,0.0156
3e-13,2e-13,4e-09,9.4e-09,7e-10,5e-06,5.25e-06,14.64,-14.0,1.865,4240000000.0,0.0157
3e-13,2e-13,4e-09,9.4e-09,7e-10,5e-06,5.5e-06,14.66,-13.96,1.863,4210000000.0,0.0157
3e-13,2e-13,4e-09,9.4e-09,7e-10,5e-06,5.75e-06,14.68,-13.92,1.861,4180000000.0,0.0157
3e-13,2e-13,4e-09,9.4e-09,7e-10,5e-06,6e-06,14.69,-13.87,1.86,4160000000.0,0.0158
3e-13,2e-13,4e-09,9.4e-09,7e-10,5.25e-06,5e-06,14.85,-14.34,1.869,4120000000.0,0.0162
3e-13,2e-13,4e-09,9.4e-09,7e-10,5.25e-06,5.25e-06,14.87,-14.33,1.866,4100000000.0,0.0163
3e-13,2e-13,4e-09,9.4e-09,7e-10,5.25e-06,5.5e-06,14.89,-14.31,1.864,4080000000.0,0.0163
3e-13,2e-13,4e-09,9.4e-09,7e-10,5.25e-06,5.75e-06,14.91,-14.3,1.862,4060000000.0,0.0163
3e-13,2e-13,4e-09,9.4e-09,7e-10,5.25e-06,6e-06,14.92,-14.28,1.861,4030000000.0,0.0164
3e-13,2e-13,4e-09,9.4e-09,7e-10,5.5e-06,5e-06,15.05,-14.5,1.87,4010000000.0,0.0168
3e-13,2e-13,4e-09,9.4e-09,7e-10,5.5e-06,5.25e-06,15.07,-14.53,1.867,3990000000.0,0.0169
3e-13,2e-13,4e-09,9.4e-09,7e-10,5.5e-06,5.5e-06,15.09,-14.55,1.865,3960000000.0,0.0169
3e-13,2e-13,4e-09,9.4e-09,7e-10,5.5e-06,5.75e-06,15.11,-14.57,1.863,3940000000.0,0.0169
3e-13,2e-13,4e-09,9.4e-09,7e-10,5.5e-06,6e-06,15.12,-14.57,1.862,3920000000.0,0.017
3e-13,2e-13,4e-09,9.4e-09,7e-10,5.75e-06,5e-06,15.23,-14.77,1.872,3900000000.0,0.0174
3e-13,2e-13,4e-09,9.4e-09,7e-10,5.75e-06,5.25e-06,15.25,-14.73,1.869,3880000000.0,0.0174
3e-13,2e-13,4e-09,9.4e-09,7e-10,5.75e-06,5.5e-06,15.27,-14.69,1.867,3860000000.0,0.0175
3e-13,2e-13,4e-09,9.4e-09,7e-10,5.75e-06,5.75e-06,15.29,-14.73,1.865,3850000000.0,0.0175
3e-13,2e-13,4e-09,9.4e-09,7e-10,5.75e-06,6e-06,15.31,-14.77,1.863,3830000000.0,0.0176
3e-13,2e-13,4e-09,9.4e-09,7e-10,6e-06,5e-06,15.39,-15.07,1.875,3810000000.0,0.018
3e-13,2e-13,4e-09,9.4e-09,7e-10,6e-06,5.25e-06,15.42,-15.06,1.873,3790000000.0,0.018
3e-13,2e-13,4e-09,9.4e-09,7e-10,6e-06,5.5e-06,15.44,-15.05,1.87,3780000000.0,0.0181
3e-13,2e-13,4e-09,9.4e-09,7e-10,6e-06,5.75e-06,15.46,-15.03,1.868,3760000000.0,0.0181
3e-13,2e-13,4e-09,9.4e-09,7e-10,6e-06,6e-06,15.47,-15.01,1.867,3740000000.0,0.0182
3e-13,2e-13,4e-09,9.4e-09,8e-10,5e-06,5e-06,14.16,-12.34,1.9,4000000000.0,0.0156
3e-13,2e-13,4e-09,9.4e-09,8e-10,5e-06,5.25e-06,14.18,-12.27,1.898,3970000000.0,0.0157
3e-13,2e-13,4e-09,9.4e-09,8e-10,5e-06,5.5e-06,14.2,-12.21,1.896,3950000000.0,0.0157
3e-13,2e-13,4e-09,9.4e-09,8e-10,5e-06,5.75e-06,14.21,-12.14,1.894,3920000000.0,0.0157
3e-13,2e-13,4e-09,9.4e-09,8e-10,5e-06,6e-06,14.23,-12.09,1.893,3900000000.0,0.0158
3e-13,2e-13,4e-09,9.4e-09,8e-10,5.25e-06,5e-06,14.36,-12.83,1.902,3900000000.0,0.0162
3e-13,2e-13,4e-09,9.4e-09,8e-10,5.25e-06,5.25e-06,14.38,-12.78,1.899,3870000000.0,0.0163
3e-13,2e-13,4e-09,9.4e-09,8e-10,5.25e-06,5.5e-06,14.4,-12.73,1.898,3850000000.0,0.0163
3e-13,2e-13,4e-09,9.4e-09,8e-10,5.25e-06,5.75e-06,14.42,-12.68,1.896,3830000000.0,0.0163
3e-13,2e-13,4e-09,9.4e-09,8e-10,5.25e-06,6e-06,14.43,-12.63,1.894,3800000000.0,0.0164
3e-13,2e-13,4e-09,9.4e-09,8e-10,5.5e-06,5e-06,14.54,-13.28,1.9,3810000000.0,0.0168
3e-13,2e-13,4e-09,9.4e-09,8e-10,5.5e-06,5.25e-06,14.56,-13.25,1.898,3790000000.0,0.0169
3e-13,2e-13,4e-09,9.4e-09,8e-10,5.5e-06,5.5e-06,14.58,-13.22,1.895,3770000000.0,0.0169
3e-13,2e-13,4e-09,9.4e-09,8e-10,5.5e-06,5.75e-06,14.6,-13.18,1.893,3740000000.0,0.0169
3e-13,2e-13,4e-09,9.4e-09,8e-10,5.5e-06,6e-06,14.61,-13.15,1.892,3720000000.0,0.017
3e-13,2e-13,4e-09,9.4e-09,8e-10,5.75e-06,5e-06,14.7,-13.69,1.903,3730000000.0,0.0174
3e-13,2e-13,4e-09,9.4e-09,8e-10,5.75e-06,5.25e-06,14.72,-13.68,1.9,3710000000.0,0.0174
3e-13,2e-13,4e-09,9.4e-09,8e-10,5.75e-06,5.5e-06,14.74,-13.67,1.898,3690000000.0,0.0175
3e-13,2e-13,4e-09,9.4e-09,8e-10,5.75e-06,5.75e-06,14.76,-13.66,1.895,3670000000.0,0.0175
3e-13,2e-13,4e-09,9.4e-09,8e-10,5.75e-06,6e-06,14.78,-13.64,1.893,3650000000.0,0.0176
3e-13,2e-13,4e-09,9.4e-09,8e-10,6e-06,5e-06,14.84,-14.05,1.903,3660000000.0,0.018
3e-13,2e-13,4e-09,9.4e-09,8e-10,6e-06,5.25e-06,14.87,-14.07,1.901,3650000000.0,0.018
3e-13,2e-13,4e-09,9.4e-09,8e-10,6e-06,5.5e-06,14.89,-14.08,1.898,3630000000.0,0.0181
3e-13,2e-13,4e-09,9.4e-09,8e-10,6e-06,5.75e-06,14.91,-14.09,1.896,3600000000.0,0.0181
3e-13,2e-13,4e-09,9.4e-09,8e-10,6e-06,6e-06,14.94,-14.1,1.894,3580000000.0,0.0182
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5e-06,5e-06,14.86,-12.92,1.834,4070000000.0,0.0156
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5e-06,5.25e-06,14.88,-12.9,1.832,4060000000.0,0.0157
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5e-06,5.5e-06,14.9,-12.87,1.83,4040000000.0,0.0157
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5e-06,5.75e-06,14.92,-12.85,1.829,4030000000.0,0.0157
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5e-06,6e-06,14.93,-12.82,1.827,4010000000.0,0.0158
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5.25e-06,5e-06,15.08,-13.06,1.835,3940000000.0,0.0162
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5.25e-06,5.25e-06,15.1,-13.06,1.833,3930000000.0,0.0163
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5.25e-06,5.5e-06,15.12,-13.07,1.831,3910000000.0,0.0163
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5.25e-06,5.75e-06,15.14,-13.07,1.829,3900000000.0,0.0163
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5.25e-06,6e-06,15.15,-13.06,1.827,3880000000.0,0.0164
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5.5e-06,5e-06,15.28,-13.26,1.84,3830000000.0,0.0168
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5.5e-06,5.25e-06,15.3,-13.22,1.837,3810000000.0,0.0169
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5.5e-06,5.5e-06,15.32,-13.17,1.835,3800000000.0,0.0169
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5.5e-06,5.75e-06,15.33,-13.19,1.834,3790000000.0,0.0169
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5.5e-06,6e-06,15.35,-13.21,1.832,3780000000.0,0.017
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5.75e-06,5e-06,15.45,-13.49,1.841,3720000000.0,0.0174
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5.75e-06,5.25e-06,15.48,-13.48,1.838,3710000000.0,0.0174
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5.75e-06,5.5e-06,15.49,-13.46,1.836,3700000000.0,0.0175
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5.75e-06,5.75e-06,15.51,-13.44,1.834,3690000000.0,0.0175
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,5.75e-06,6e-06,15.53,-13.42,1.832,3680000000.0,0.0176
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,6e-06,5e-06,15.61,-13.64,1.846,3640000000.0,0.018
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,6e-06,5.25e-06,15.63,-13.65,1.843,3630000000.0,0.018
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,6e-06,5.5e-06,15.65,-13.66,1.841,3620000000.0,0.0181
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,6e-06,5.75e-06,15.67,-13.67,1.839,3610000000.0,0.0181
3e-13,2e-13,4e-09,1.14e-08,7.47e-10,6e-06,6e-06,15.68,-13.67,1.837,3600000000.0,0.0182
3e-13,2e-13,4e-09,1.14e-08,6e-10,5e-06,5e-06,15.61,-15.88,1.797,4360000000.0,0.0156
3e-13,2e-13,4e-09,1.14e-08,6e-10,5e-06,5.25e-06,15.63,-15.83,1.794,4360000000.0,0.0157
3e-13,2e-13,4e-09,1.14e-08,6e-10,5e-06,5.5e-06,15.64,-15.78,1.792,4350000000.0,0.0157
3e-13,2e-13,4e-09,1.14e-08,6e-10,5e-06,5.75e-06,15.65,-15.73,1.79,4350000000.0,0.0157
3e-13,2e-13,4e-09,1.14e-08,6e-10,5e-06,6e-06,15.66,-15.67,1.789,4340000000.0,0.0158
3e-13,2e-13,4e-09,1.14e-08,6e-10,5.25e-06,5e-06,15.86,-15.86,1.798,4190000000.0,0.0162
3e-13,2e-13,4e-09,1.14e-08,6e-10,5.25e-06,5.25e-06,15.88,-15.79,1.795,4190000000.0,0.0163
3e-13,2e-13,4e-09,1.14e-08,6e-10,5.25e-06,5.5e-06,15.89,-15.8,1.794,4180000000.0,0.0163
3e-13,2e-13,4e-09,1.14e-08,6e-10,5.25e-06,5.75e-06,15.91,-15.8,1.792,4170000000.0,0.0163
3e-13,2e-13,4e-09,1.14e-08,6e-10,5.25e-06,6e-06,15.93,-15.8,1.79,4160000000.0,0.0164
3e-13,2e-13,4e-09,1.14e-08,6e-10,5.5e-06,5e-06,16.09,-16.3,1.803,4040000000.0,0.0168
3e-13,2e-13,4e-09,1.14e-08,6e-10,5.5e-06,5.25e-06,16.11,-16.22,1.801,4030000000.0,0.0169
3e-13,2e-13,4e-09,1.14e-08,6e-10,5.5e-06,5.5e-06,16.13,-16.13,1.799,4030000000.0,0.0169
3e-13,2e-13,4e-09,1.14e-08,6e-10,5.5e-06,5.75e-06,16.15,-16.04,1.797,4020000000.0,0.0169
3e-13,2e-13,4e-09,1.14e-08,6e-10,5.5e-06,6e-06,16.16,-15.95,1.795,4010000000.0,0.017
3e-13,2e-13,4e-09,1.14e-08,6e-10,5.75e-06,5e-06,16.3,-16.41,1.807,3900000000.0,0.0174
3e-13,2e-13,4e-09,1.14e-08,6e-10,5.75e-06,5.25e-06,16.32,-16.39,1.804,3900000000.0,0.0174
3e-13,2e-13,4e-09,1.14e-08,6e-10,5.75e-06,5.5e-06,16.34,-16.36,1.802,3890000000.0,0.0175
3e-13,2e-13,4e-09,1.14e-08,6e-10,5.75e-06,5.75e-06,16.36,-16.32,1.8,3880000000.0,0.0175
3e-13,2e-13,4e-09,1.14e-08,6e-10,5.75e-06,6e-06,16.38,-16.28,1.799,3880000000.0,0.0176
3e-13,2e-13,4e-09,1.14e-08,6e-10,6e-06,5e-06,16.49,-16.58,1.811,3780000000.0,0.018
3e-13,2e-13,4e-09,1.14e-08,6e-10,6e-06,5.25e-06,16.51,-16.43,1.809,3770000000.0,0.018
3e-13,2e-13,4e-09,1.14e-08,6e-10,6e-06,5.5e-06,16.53,-16.32,1.807,3770000000.0,0.0181
3e-13,2e-13,4e-09,1.14e-08,6e-10,6e-06,5.75e-06,16.55,-16.33,1.804,3760000000.0,0.0181
3e-13,2e-13,4e-09,1.14e-08,6e-10,6e-06,6e-06,16.57,-16.34,1.803,3760000000.0,0.0182
3e-13,2e-13,4e-09,1.14e-08,7e-10,5e-06,5e-06,15.1,-13.54,1.822,4170000000.0,0.0156
3e-13,2e-13,4e-09,1.14e-08,7e-10,5e-06,5.25e-06,15.12,-13.54,1.82,4150000000.0,0.0157
3e-13,2e-13,4e-09,1.14e-08,7e-10,5e-06,5.75e-06,15.15,-13.53,1.816,4120000000.0,0.0157
3e-13,2e-13,4e-09,1.14e-08,7e-10,5.25e-06,5e-06,15.33,-13.78,1.823,4020000000.0,0.0162
3e-13,2e-13,4e-09,1.14e-08,7e-10,5.25e-06,5.25e-06,15.35,-13.72,1.82,4010000000.0,0.0163
3e-13,2e-13,4e-09,1.14e-08,7e-10,5.25e-06,5.5e-06,15.37,-13.67,1.818,3990000000.0,0.0163
3e-13,2e-13,4e-09,1.14e-08,7e-10,5.25e-06,5.75e-06,15.38,-13.62,1.816,3980000000.0,0.0163
3e-13,2e-13,4e-09,1.14e-08,7e-10,5.25e-06,6e-06,15.4,-13.6,1.815,3970000000.0,0.0164
3e-13,2e-13,4e-09,1.14e-08,7e-10,5.5e-06,5e-06,15.54,-13.99,1.828,3890000000.0,0.0168
3e-13,2e-13,4e-09,1.14e-08,7e-10,5.5e-06,5.25e-06,15.56,-13.97,1.826,3880000000.0,0.0169
3e-13,2e-13,4e-09,1.14e-08,7e-10,5.5e-06,5.5e-06,15.58,-13.94,1.823,3870000000.0,0.0169
3e-13,2e-13,4e-09,1.14e-08,7e-10,5.5e-06,5.75e-06,15.59,-13.92,1.821,3860000000.0,0.0169
3e-13,2e-13,4e-09,1.14e-08,7e-10,5.5e-06,6e-06,15.61,-13.89,1.82,3840000000.0,0.017
3e-13,2e-13,4e-09,1.14e-08,7e-10,5.75e-06,5e-06,15.72,-14.06,1.829,3780000000.0,0.0174
3e-13,2e-13,4e-09,1.14e-08,7e-10,5.75e-06,5.25e-06,15.74,-14.08,1.827,3770000000.0,0.0174
3e-13,2e-13,4e-09,1.14e-08,7e-10,5.75e-06,5.5e-06,15.76,-14.09,1.825,3760000000.0,0.0175
3e-13,2e-13,4e-09,1.14e-08,7e-10,5.75e-06,5.75e-06,15.78,-14.09,1.823,3750000000.0,0.0175
3e-13,2e-13,4e-09,1.14e-08,7e-10,5.75e-06,6e-06,15.8,-14.09,1.821,3740000000.0,0.0176
3e-13,2e-13,4e-09,1.14e-08,7e-10,6e-06,5e-06,15.89,-14.36,1.835,3680000000.0,0.018
3e-13,2e-13,4e-09,1.14e-08,7e-10,6e-06,5.25e-06,15.91,-14.3,1.832,3670000000.0,0.018
3e-13,2e-13,4e-09,1.14e-08,7e-10,6e-06,5.5e-06,15.93,-14.25,1.829,3660000000.0,0.0181
3e-13,2e-13,4e-09,1.14e-08,7e-10,6e-06,5.75e-06,15.95,-14.19,1.827,3650000000.0,0.0181
3e-13,2e-13,4e-09,1.14e-08,7e-10,6e-06,6e-06,15.96,-14.18,1.825,3640000000.0,0.0182
3e-13,2e-13,4e-09,1.14e-08,8e-10,5e-06,5e-06,14.6,-12.24,1.849,3980000000.0,0.0156
3e-13,2e-13,4e-09,1.14e-08,8e-10,5e-06,5.25e-06,14.62,-12.26,1.847,3960000000.0,0.0157
3e-13,2e-13,4e-09,1.14e-08,8e-10,5e-06,5.5e-06,14.64,-12.28,1.845,3950000000.0,0.0157
3e-13,2e-13,4e-09,1.14e-08,8e-10,5e-06,5.75e-06,14.65,-12.29,1.843,3930000000.0,0.0157
3e-13,2e-13,4e-09,1.14e-08,8e-10,5e-06,6e-06,14.67,-12.3,1.842,3910000000.0,0.0158
3e-13,2e-13,4e-09,1.14e-08,8e-10,5.25e-06,5e-06,14.81,-12.5,1.85,3860000000.0,0.0162
3e-13,2e-13,4e-09,1.14e-08,8e-10,5.25e-06,5.25e-06,14.83,-12.49,1.848,3850000000.0,0.0163
3e-13,2e-13,4e-09,1.14e-08,8e-10,5.25e-06,5.5e-06,14.85,-12.47,1.845,3830000000.0,0.0163
3e-13,2e-13,4e-09,1.14e-08,8e-10,5.25e-06,5.75e-06,14.86,-12.45,1.843,3820000000.0,0.0163
3e-13,2e-13,4e-09,1.14e-08,8e-10,5.25e-06,6e-06,14.87,-12.43,1.842,3800000000.0,0.0164
3e-13,2e-13,4e-09,1.14e-08,8e-10,5.5e-06,5e-06,14.99,-12.7,1.853,3760000000.0,0.0168
3e-13,2e-13,4e-09,1.14e-08,8e-10,5.5e-06,5.25e-06,15.01,-12.71,1.851,3750000000.0,0.0169
3e-13,2e-13,4e-09,1.14e-08,8e-10,5.5e-06,5.5e-06,15.03,-12.72,1.849,3730000000.0,0.0169
3e-13,2e-13,4e-09,1.14e-08,8e-10,5.5e-06,5.75e-06,15.05,-12.72,1.847,3720000000.0,0.0169
3e-13,2e-13,4e-09,1.14e-08,8e-10,5.5e-06,6e-06,15.06,-12.72,1.845,3710000000.0,0.017
3e-13,2e-13,4e-09,1.14e-08,8e-10,5.75e-06,5e-06,15.16,-12.83,1.855,3670000000.0,0.0174
3e-13,2e-13,4e-09,1.14e-08,8e-10,5.75e-06,5.25e-06,15.18,-12.87,1.852,3660000000.0,0.0174
3e-13,2e-13,4e-09,1.14e-08,8e-10,5.75e-06,5.5e-06,15.2,-12.9,1.85,3650000000.0,0.0175
3e-13,2e-13,4e-09,1.14e-08,8e-10,5.75e-06,5.75e-06,15.21,-12.92,1.848,3640000000.0,0.0175
3e-13,2e-13,4e-09,1.14e-08,8e-10,5.75e-06,6e-06,15.23,-12.94,1.846,3620000000.0,0.0176
3e-13,2e-13,4e-09,1.14e-08,8e-10,6e-06,5e-06,15.3,-13.1,1.86,3600000000.0,0.018
3e-13,2e-13,4e-09,1.14e-08,8e-10,6e-06,5.25e-06,15.32,-13.09,1.857,3590000000.0,0.018
3e-13,2e-13,4e-09,1.14e-08,8e-10,6e-06,5.5e-06,15.34,-13.07,1.854,3580000000.0,0.0181
3e-13,2e-13,4e-09,1.14e-08,8e-10,6e-06,5.75e-06,15.36,-13.06,1.852,3560000000.0,0.0181
3e-13,2e-13,4e-09,1.14e-08,8e-10,6e-06,6e-06,15.37,-13.1,1.85,3550000000.0,0.0182
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5e-06,5e-06,14.62,-13.1,1.855,4020000000.0,0.0156
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5e-06,5.25e-06,14.64,-13.06,1.853,4000000000.0,0.0157
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5e-06,5.5e-06,14.66,-13.05,1.851,3970000000.0,0.0157
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5e-06,5.75e-06,14.68,-13.08,1.849,3940000000.0,0.0157
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5e-06,6e-06,14.69,-13.1,1.848,3910000000.0,0.0158
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5.25e-06,5e-06,14.85,-13.37,1.857,3890000000.0,0.0162
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5.25e-06,5.25e-06,14.88,-13.36,1.855,3870000000.0,0.0163
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5.25e-06,5.5e-06,14.9,-13.35,1.852,3840000000.0,0.0163
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5.25e-06,5.75e-06,14.92,-13.33,1.85,3810000000.0,0.0163
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5.25e-06,6e-06,14.94,-13.32,1.849,3780000000.0,0.0164
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5.5e-06,5e-06,15.07,-13.54,1.859,3770000000.0,0.0168
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5.5e-06,5.25e-06,15.09,-13.56,1.856,3750000000.0,0.0169
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5.5e-06,5.5e-06,15.12,-13.58,1.854,3720000000.0,0.0169
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5.5e-06,5.75e-06,15.14,-13.59,1.852,3690000000.0,0.0169
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5.5e-06,6e-06,15.16,-13.59,1.851,3660000000.0,0.017
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5.75e-06,5e-06,15.26,-13.75,1.861,3670000000.0,0.0174
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5.75e-06,5.25e-06,15.29,-13.71,1.858,3640000000.0,0.0174
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5.75e-06,5.5e-06,15.31,-13.72,1.856,3620000000.0,0.0175
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5.75e-06,5.75e-06,15.34,-13.76,1.854,3590000000.0,0.0175
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,5.75e-06,6e-06,15.35,-13.79,1.852,3570000000.0,0.0176
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,6e-06,5e-06,15.44,-14.02,1.865,3570000000.0,0.018
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,6e-06,5.25e-06,15.47,-14.02,1.863,3550000000.0,0.018
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,6e-06,5.5e-06,15.49,-14.01,1.86,3530000000.0,0.0181
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,6e-06,5.75e-06,15.52,-13.99,1.859,3500000000.0,0.0181
3e-13,2e-13,5e-09,1.04e-08,7.47e-10,6e-06,6e-06,15.53,-13.98,1.857,3480000000.0,0.0182
3e-13,2e-13,5e-09,1.04e-08,6e-10,5e-06,5e-06,15.21,-16.04,1.814,4600000000.0,0.0156
3e-13,2e-13,5e-09,1.04e-08,6e-10,5e-06,5.25e-06,15.23,-15.97,1.812,4580000000.0,0.0157
3e-13,2e-13,5e-09,1.04e-08,6e-10,5e-06,5.5e-06,15.24,-15.9,1.81,4560000000.0,0.0157
3e-13,2e-13,5e-09,1.04e-08,6e-10,5e-06,5.75e-06,15.25,-15.82,1.809,4540000000.0,0.0157
3e-13,2e-13,5e-09,1.04e-08,6e-10,5e-06,6e-06,15.27,-15.75,1.807,4520000000.0,0.0158
3e-13,2e-13,5e-09,1.04e-08,6e-10,5.25e-06,5e-06,15.48,-16.15,1.816,4400000000.0,0.0162
3e-13,2e-13,5e-09,1.04e-08,6e-10,5.25e-06,5.25e-06,15.5,-16.14,1.813,4380000000.0,0.0163
3e-13,2e-13,5e-09,1.04e-08,6e-10,5.25e-06,5.5e-06,15.51,-16.13,1.811,4370000000.0,0.0163
3e-13,2e-13,5e-09,1.04e-08,6e-10,5.25e-06,5.75e-06,15.53,-16.1,1.809,4350000000.0,0.0163
3e-13,2e-13,5e-09,1.04e-08,6e-10,5.25e-06,6e-06,15.54,-16.08,1.808,4330000000.0,0.0164
3e-13,2e-13,5e-09,1.04e-08,6e-10,5.5e-06,5e-06,15.72,-16.38,1.821,4220000000.0,0.0168
3e-13,2e-13,5e-09,1.04e-08,6e-10,5.5e-06,5.25e-06,15.74,-16.27,1.819,4210000000.0,0.0169
3e-13,2e-13,5e-09,1.04e-08,6e-10,5.5e-06,5.5e-06,15.76,-16.16,1.817,4190000000.0,0.0169
3e-13,2e-13,5e-09,1.04e-08,6e-10,5.5e-06,5.75e-06,15.77,-16.09,1.815,4180000000.0,0.0169
