C,R,WLO,WRF,PowerConsumption,IFVoltageSwing,ConversionGain,NoiseFigure
5e-13,300,5e-06,1.8e-05,0.00782,0.00349,4.767,8.301
5e-13,300,5e-06,1.9e-05,0.00782,0.00356,4.894,8.288
5e-13,300,5e-06,2.1e-05,0.00781,0.00366,5.096,8.282
5e-13,300,5e-06,2.2e-05,0.00781,0.0037,5.175,8.289
5e-13,300,5e-06,2.3e-05,0.00781,0.00374,5.241,8.3
5e-13,300,5e-06,2.4e-05,0.00781,0.00378,5.295,8.316
5e-13,300,5e-06,2.5e-05,0.00781,0.0038,5.338,8.336
5e-13,300,6e-06,2e-05,0.00786,0.00363,5.089,8.271
5e-13,300,6e-06,1.5e-05,0.00786,0.00328,4.321,8.401
5e-13,300,6e-06,1.6e-05,0.00786,0.00337,4.521,8.353
5e-13,300,6e-06,1.7e-05,0.00786,0.00344,4.695,8.318
5e-13,300,6e-06,1.8e-05,0.00786,0.00351,4.846,8.294
5e-13,300,6e-06,1.9e-05,0.00786,0.00358,4.977,8.279
5e-13,300,6e-06,2.1e-05,0.00786,0.00368,5.186,8.27
5e-13,300,6e-06,2.2e-05,0.00786,0.00374,5.269,8.275
5e-13,300,6e-06,2.3e-05,0.00786,0.00377,5.338,8.285
5e-13,300,6e-06,2.4e-05,0.00786,0.00381,5.396,8.299
5e-13,300,6e-06,2.5e-05,0.00785,0.00384,5.443,8.317
5e-13,300,7e-06,2e-05,0.00789,0.00364,5.141,8.269
5e-13,300,7e-06,1.5e-05,0.00789,0.00328,4.36,8.405
5e-13,300,7e-06,1.6e-05,0.00789,0.00337,4.563,8.355
5e-13,300,7e-06,1.7e-05,0.00789,0.00345,4.739,8.319
5e-13,300,7e-06,1.8e-05,0.00789,0.00352,4.892,8.294
5e-13,300,7e-06,1.9e-05,0.00789,0.00358,5.025,8.278
5e-13,300,7e-06,2.1e-05,0.00789,0.00369,5.24,8.267
5e-13,300,7e-06,2.2e-05,0.00789,0.00374,5.325,8.271
5e-13,300,7e-06,2.3e-05,0.00789,0.00378,5.398,8.279
5e-13,300,7e-06,2.4e-05,0.00788,0.00383,5.459,8.292
5e-13,300,7e-06,2.5e-05,0.00788,0.00385,5.509,8.308
5e-13,300,8e-06,2e-05,0.00791,0.00365,5.177,8.27
5e-13,300,8e-06,1.5e-05,0.0079,0.00328,4.386,8.411
5e-13,300,8e-06,1.6e-05,0.00791,0.00337,4.591,8.361
5e-13,300,8e-06,1.7e-05,0.00791,0.00345,4.769,8.323
5e-13,300,8e-06,1.8e-05,0.00791,0.00352,4.925,8.297
5e-13,300,8e-06,1.9e-05,0.00791,0.00359,5.06,8.28
5e-13,300,8e-06,2.1e-05,0.00791,0.0037,5.279,8.267
5e-13,300,8e-06,2.2e-05,0.00791,0.00374,5.367,8.269
5e-13,300,8e-06,2.3e-05,0.0079,0.00379,5.442,8.276
5e-13,300,8e-06,2.4e-05,0.0079,0.00382,5.505,8.288
5e-13,300,8e-06,2.5e-05,0.0079,0.00385,5.558,8.303
5e-13,300,9e-06,2e-05,0.00792,0.00364,5.209,8.272
5e-13,300,9e-06,1.5e-05,0.00792,0.00328,4.407,8.417
5e-13,300,9e-06,1.6e-05,0.00792,0.00337,4.614,8.366
5e-13,300,9e-06,1.7e-05,0.00792,0.00344,4.795,8.328
5e-13,300,9e-06,1.8e-05,0.00792,0.00351,4.952,8.301
5e-13,300,9e-06,1.9e-05,0.00792,0.00358,5.09,8.283
5e-13,300,9e-06,2.1e-05,0.00792,0.0037,5.314,8.268
5e-13,300,9e-06,2.2e-05,0.00792,0.00374,5.404,8.269
5e-13,300,9e-06,2.3e-05,0.00792,0.00379,5.481,8.276
5e-13,300,9e-06,2.4e-05,0.00791,0.00381,5.547,8.287
5e-13,300,9e-06,2.5e-05,0.00791,0.00385,5.603,8.302
5e-13,300,1.1e-05,2e-05,0.00793,0.00362,5.272,8.283
5e-13,300,1.1e-05,1.5e-05,0.00793,0.00326,4.446,8.433
5e-13,300,1.1e-05,1.6e-05,0.00793,0.00335,4.658,8.381
5e-13,300,1.1e-05,1.7e-05,0.00793,0.00343,4.843,8.342
5e-13,300,1.1e-05,1.8e-05,0.00793,0.00349,5.005,8.314
5e-13,300,1.1e-05,1.9e-05,0.00793,0.00356,5.148,8.295
5e-13,300,1.1e-05,2.1e-05,0.00793,0.00368,5.382,8.279
5e-13,300,1.1e-05,2.2e-05,0.00793,0.00373,5.477,8.28
5e-13,300,1.1e-05,2.3e-05,0.00793,0.00376,5.559,8.286
5e-13,300,1.1e-05,2.4e-05,0.00793,0.00381,5.631,8.297
5e-13,300,1.1e-05,2.5e-05,0.00793,0.00383,5.691,8.311
5e-13,300,1.2e-05,2e-05,0.00794,0.0036,5.295,8.295
5e-13,300,1.2e-05,1.5e-05,0.00794,0.00324,4.46,8.444
5e-13,300,1.2e-05,1.6e-05,0.00794,0.00333,4.673,8.392
5e-13,300,1.2e-05,1.7e-05,0.00794,0.00341,4.86,8.353
5e-13,300,1.2e-05,1.8e-05,0.00794,0.00348,5.024,8.325
5e-13,300,1.2e-05,1.9e-05,0.00794,0.00355,5.168,8.306
5e-13,300,1.2e-05,2.1e-05,0.00794,0.00367,5.406,8.291
5e-13,300,1.2e-05,2.2e-05,0.00793,0.00372,5.503,8.292
5e-13,300,1.2e-05,2.3e-05,0.00793,0.00376,5.588,8.298
5e-13,300,1.2e-05,2.4e-05,0.00793,0.0038,5.661,8.308
5e-13,300,1.2e-05,2.5e-05,0.00793,0.00382,5.724,8.322
5e-13,300,1.3e-05,2e-05,0.00794,0.00359,5.296,8.309
5e-13,300,1.3e-05,1.5e-05,0.00794,0.00324,4.456,8.458
5e-13,300,1.3e-05,1.6e-05,0.00794,0.00332,4.67,8.406
5e-13,300,1.3e-05,1.7e-05,0.00794,0.0034,4.858,8.367
5e-13,300,1.3e-05,1.8e-05,0.00794,0.00347,5.023,8.339
5e-13,300,1.3e-05,1.9e-05,0.00794,0.00353,5.168,8.32
5e-13,300,1.3e-05,2.1e-05,0.00794,0.00366,5.409,8.304
5e-13,300,1.3e-05,2.2e-05,0.00794,0.0037,5.507,8.305
5e-13,300,1.3e-05,2.3e-05,0.00794,0.00375,5.593,8.311
5e-13,300,1.3e-05,2.4e-05,0.00793,0.00379,5.668,8.321
5e-13,300,1.3e-05,2.5e-05,0.00793,0.00381,5.732,8.334
5e-13,300,1.4e-05,2e-05,0.00794,0.00359,5.267,8.322
5e-13,300,1.4e-05,1.5e-05,0.00795,0.00323,4.423,8.474
5e-13,300,1.4e-05,1.6e-05,0.00795,0.00331,4.637,8.421
5e-13,300,1.4e-05,1.7e-05,0.00795,0.00339,4.826,8.381
5e-13,300,1.4e-05,1.8e-05,0.00795,0.00346,4.992,8.353
5e-13,300,1.4e-05,1.9e-05,0.00794,0.00353,5.138,8.333
5e-13,300,1.4e-05,2.1e-05,0.00794,0.00363,5.38,8.316
5e-13,300,1.4e-05,2.2e-05,0.00794,0.00369,5.479,8.317
5e-13,300,1.4e-05,2.3e-05,0.00794,0.00374,5.566,8.322
5e-13,300,1.4e-05,2.4e-05,0.00794,0.00378,5.642,8.331
5e-13,300,1.4e-05,2.5e-05,0.00793,0.00382,5.707,8.344
5e-13,300,1.5e-05,2e-05,0.00794,0.00357,5.21,8.334
5e-13,300,1.5e-05,1.5e-05,0.00795,0.00322,4.364,8.489
5e-13,300,1.5e-05,1.6e-05,0.00795,0.00331,4.579,8.436
5e-13,300,1.5e-05,1.7e-05,0.00795,0.00338,4.767,8.396
5e-13,300,1.5e-05,1.8e-05,0.00795,0.00345,4.934,8.366
5e-13,300,1.5e-05,1.9e-05,0.00795,0.00352,5.081,8.346
5e-13,300,1.5e-05,2.1e-05,0.00794,0.00362,5.324,8.328
5e-13,300,1.5e-05,2.2e-05,0.00794,0.00367,5.424,8.327
5e-13,300,1.5e-05,2.3e-05,0.00794,0.00372,5.511,8.332
5e-13,300,1.5e-05,2.4e-05,0.00794,0.00375,5.588,8.341
5e-13,300,1.5e-05,2.5e-05,0.00794,0.0038,5.654,8.353
5e-13,325,1e-05,2e-05,0.00764,0.00368,5.443,8.243
5e-13,325,1e-05,1.5e-05,0.00764,0.00331,4.628,8.384
5e-13,325,1e-05,1.6e-05,0.00764,0.0034,4.838,8.334
5e-13,325,1e-05,1.7e-05,0.00764,0.00349,5.021,8.297
5e-13,325,1e-05,1.8e-05,0.00764,0.00356,5.181,8.27
5e-13,325,1e-05,1.9e-05,0.00764,0.00362,5.321,8.253
5e-13,325,1e-05,2.1e-05,0.00764,0.00373,5.55,8.24
5e-13,325,1e-05,2.2e-05,0.00764,0.00379,5.643,8.242
5e-13,325,1e-05,2.3e-05,0.00764,0.00383,5.723,8.249
5e-13,325,1e-05,2.4e-05,0.00763,0.00387,5.791,8.26
5e-13,325,1e-05,2.5e-05,0.00763,0.00389,5.849,8.276
5e-13,325,5e-06,2e-05,0.00753,0.00366,5.174,8.241
5e-13,325,5e-06,1.5e-05,0.00754,0.00332,4.427,8.358
5e-13,325,5e-06,1.6e-05,0.00754,0.0034,4.624,8.313
5e-13,325,5e-06,1.7e-05,0.00754,0.00347,4.793,8.28
5e-13,325,5e-06,1.8e-05,0.00754,0.00354,4.94,8.258
5e-13,325,5e-06,1.9e-05,0.00754,0.0036,5.066,8.246
5e-13,325,5e-06,2.1e-05,0.00753,0.00371,5.267,8.242
5e-13,325,5e-06,2.2e-05,0.00753,0.00375,5.344,8.25
5e-13,325,5e-06,2.3e-05,0.00753,0.00379,5.409,8.262
5e-13,325,5e-06,2.4e-05,0.00753,0.00382,5.462,8.279
5e-13,325,5e-06,2.5e-05,0.00753,0.00385,5.503,8.299
5e-13,325,6e-06,2e-05,0.00758,0.00368,5.269,8.232
5e-13,325,6e-06,1.5e-05,0.00758,0.00333,4.504,8.355
5e-13,325,6e-06,1.6e-05,0.00758,0.00342,4.704,8.308
5e-13,325,6e-06,1.7e-05,0.00758,0.00349,4.877,8.275
5e-13,325,6e-06,1.8e-05,0.00758,0.00356,5.027,8.252
5e-13,325,6e-06,1.9e-05,0.00758,0.00363,5.157,8.238
5e-13,325,6e-06,2.1e-05,0.00758,0.00373,5.366,8.232
5e-13,325,6e-06,2.2e-05,0.00757,0.00378,5.447,8.237
5e-13,325,6e-06,2.3e-05,0.00757,0.00382,5.516,8.248
5e-13,325,6e-06,2.4e-05,0.00757,0.00384,5.573,8.263
5e-13,325,6e-06,2.5e-05,0.00757,0.00389,5.619,8.281
5e-13,325,7e-06,2e-05,0.0076,0.00369,5.33,8.231
5e-13,325,7e-06,1.5e-05,0.0076,0.00333,4.55,8.359
5e-13,325,7e-06,1.6e-05,0.0076,0.00341,4.753,8.312
5e-13,325,7e-06,1.7e-05,0.0076,0.0035,4.929,8.277
5e-13,325,7e-06,1.8e-05,0.0076,0.00356,5.082,8.253
5e-13,325,7e-06,1.9e-05,0.0076,0.00364,5.215,8.238
5e-13,325,7e-06,2.1e-05,0.0076,0.00375,5.429,8.229
5e-13,325,7e-06,2.2e-05,0.0076,0.00379,5.513,8.234
5e-13,325,7e-06,2.3e-05,0.0076,0.00383,5.585,8.243
5e-13,325,7e-06,2.4e-05,0.0076,0.00387,5.645,8.257
5e-13,325,7e-06,2.5e-05,0.0076,0.00389,5.695,8.274
5e-13,325,8e-06,2e-05,0.00762,0.00369,5.374,8.233
5e-13,325,8e-06,1.5e-05,0.00762,0.00333,4.582,8.367
5e-13,325,8e-06,1.6e-05,0.00762,0.0034,4.787,8.318
5e-13,325,8e-06,1.7e-05,0.00762,0.0035,4.965,8.283
5e-13,325,8e-06,1.8e-05,0.00762,0.00356,5.121,8.258
5e-13,325,8e-06,1.9e-05,0.00762,0.00363,5.256,8.242
5e-13,325,8e-06,2.1e-05,0.00762,0.00375,5.475,8.231
5e-13,325,8e-06,2.2e-05,0.00762,0.00379,5.563,8.234
5e-13,325,8e-06,2.3e-05,0.00762,0.00383,5.637,8.242
5e-13,325,8e-06,2.4e-05,0.00761,0.00387,5.7,8.255
5e-13,325,8e-06,2.5e-05,0.00761,0.0039,5.752,8.271
5e-13,325,9e-06,2e-05,0.00763,0.00369,5.411,8.237
5e-13,325,9e-06,1.5e-05,0.00763,0.00332,4.607,8.375
5e-13,325,9e-06,1.6e-05,0.00763,0.00341,4.814,8.326
5e-13,325,9e-06,1.7e-05,0.00763,0.00349,4.995,8.289
5e-13,325,9e-06,1.8e-05,0.00763,0.00356,5.153,8.264
5e-13,325,9e-06,1.9e-05,0.00763,0.00363,5.291,8.247
5e-13,325,9e-06,2.1e-05,0.00763,0.00375,5.515,8.234
5e-13,325,9e-06,2.2e-05,0.00763,0.0038,5.605,8.237
5e-13,325,9e-06,2.3e-05,0.00763,0.00383,5.682,8.244
5e-13,325,9e-06,2.4e-05,0.00763,0.00386,5.748,8.256
5e-13,325,9e-06,2.5e-05,0.00762,0.0039,5.803,8.271
5e-13,325,1.1e-05,2e-05,0.00764,0.00367,5.469,8.251
5e-13,325,1.1e-05,1.5e-05,0.00765,0.0033,4.643,8.393
5e-13,325,1.1e-05,1.6e-05,0.00765,0.00339,4.854,8.343
5e-13,325,1.1e-05,1.7e-05,0.00765,0.00348,5.04,8.306
5e-13,325,1.1e-05,1.8e-05,0.00765,0.00354,5.202,8.279
5e-13,325,1.1e-05,1.9e-05,0.00765,0.00362,5.344,8.261
5e-13,325,1.1e-05,2.1e-05,0.00764,0.00372,5.578,8.248
5e-13,325,1.1e-05,2.2e-05,0.00764,0.00378,5.673,8.25
5e-13,325,1.1e-05,2.3e-05,0.00764,0.00382,5.755,8.257
5e-13,325,1.1e-05,2.4e-05,0.00764,0.00386,5.826,8.268
5e-13,325,1.1e-05,2.5e-05,0.00764,0.00388,5.886,8.283
5e-13,325,1.2e-05,2e-05,0.00765,0.00365,5.477,8.262
5e-13,325,1.2e-05,1.5e-05,0.00765,0.00329,4.643,8.404
5e-13,325,1.2e-05,1.6e-05,0.00765,0.00338,4.856,8.354
5e-13,325,1.2e-05,1.7e-05,0.00765,0.00346,5.043,8.316
5e-13,325,1.2e-05,1.8e-05,0.00765,0.00354,5.207,8.29
5e-13,325,1.2e-05,1.9e-05,0.00765,0.0036,5.351,8.272
5e-13,325,1.2e-05,2.1e-05,0.00765,0.0037,5.588,8.259
5e-13,325,1.2e-05,2.2e-05,0.00765,0.00377,5.684,8.261
5e-13,325,1.2e-05,2.3e-05,0.00764,0.00381,5.769,8.268
5e-13,325,1.2e-05,2.4e-05,0.00764,0.00385,5.841,8.279
5e-13,325,1.2e-05,2.5e-05,0.00764,0.00387,5.903,8.294
5e-13,325,1.3e-05,2e-05,0.00765,0.00362,5.457,8.274
5e-13,325,1.3e-05,1.5e-05,0.00765,0.00329,4.618,8.416
5e-13,325,1.3e-05,1.6e-05,0.00766,0.00337,4.832,8.366
5e-13,325,1.3e-05,1.7e-05,0.00765,0.00344,5.02,8.329
5e-13,325,1.3e-05,1.8e-05,0.00765,0.00352,5.184,8.302
5e-13,325,1.3e-05,1.9e-05,0.00765,0.00358,5.329,8.284
5e-13,325,1.3e-05,2.1e-05,0.00765,0.0037,5.568,8.27
5e-13,325,1.3e-05,2.2e-05,0.00765,0.00375,5.666,8.272
5e-13,325,1.3e-05,2.3e-05,0.00765,0.00379,5.751,8.279
5e-13,325,1.3e-05,2.4e-05,0.00764,0.00383,5.825,8.289
5e-13,325,1.3e-05,2.5e-05,0.00764,0.00387,5.888,8.304
5e-13,325,1.4e-05,2e-05,0.00765,0.00363,5.408,8.286
5e-13,325,1.4e-05,1.5e-05,0.00766,0.00328,4.567,8.431
5e-13,325,1.4e-05,1.6e-05,0.00766,0.00336,4.781,8.38
5e-13,325,1.4e-05,1.7e-05,0.00766,0.00343,4.969,8.342
5e-13,325,1.4e-05,1.8e-05,0.00766,0.00351,5.134,8.315
5e-13,325,1.4e-05,1.9e-05,0.00766,0.00358,5.28,8.297
5e-13,325,1.4e-05,2.1e-05,0.00765,0.00368,5.52,8.282
5e-13,325,1.4e-05,2.2e-05,0.00765,0.00374,5.619,8.283
5e-13,325,1.4e-05,2.3e-05,0.00765,0.00378,5.705,8.289
5e-13,325,1.4e-05,2.4e-05,0.00765,0.00382,5.779,8.299
5e-13,325,1.4e-05,2.5e-05,0.00764,0.00386,5.843,8.313
5e-13,325,1.5e-05,2e-05,0.00766,0.00362,5.342,8.299
5e-13,325,1.5e-05,1.5e-05,0.00766,0.00327,4.499,8.449
5e-13,325,1.5e-05,1.6e-05,0.00766,0.00336,4.714,8.397
5e-13,325,1.5e-05,1.7e-05,0.00766,0.00344,4.902,8.358
5e-13,325,1.5e-05,1.8e-05,0.00766,0.0035,5.068,8.33
5e-13,325,1.5e-05,1.9e-05,0.00766,0.00356,5.213,8.311
5e-13,325,1.5e-05,2.1e-05,0.00765,0.00367,5.455,8.294
5e-13,325,1.5e-05,2.2e-05,0.00765,0.00373,5.554,8.295
5e-13,325,1.5e-05,2.3e-05,0.00765,0.00377,5.641,8.3
5e-13,325,1.5e-05,2.4e-05,0.00765,0.00382,5.716,8.31
5e-13,325,1.5e-05,2.5e-05,0.00764,0.00385,5.781,8.323
5e-13,375,1e-05,2e-05,0.00712,0.00376,5.746,8.193
5e-13,375,1e-05,1.5e-05,0.00713,0.00338,4.931,8.321
5e-13,375,1e-05,1.6e-05,0.00713,0.00349,5.14,8.274
5e-13,375,1e-05,1.7e-05,0.00713,0.00357,5.324,8.24
5e-13,375,1e-05,1.8e-05,0.00712,0.00363,5.484,8.216
5e-13,375,1e-05,1.9e-05,0.00712,0.0037,5.624,8.201
5e-13,375,1e-05,2.1e-05,0.00712,0.00382,5.852,8.191
5e-13,375,1e-05,2.2e-05,0.00712,0.00385,5.944,8.195
5e-13,375,1e-05,2.3e-05,0.00712,0.00389,6.024,8.204
5e-13,375,1e-05,2.4e-05,0.00711,0.00392,6.091,8.216
5e-13,375,1e-05,2.5e-05,0.00711,0.00397,6.148,8.233
5e-13,375,5e-06,2e-05,0.00703,0.00372,5.445,8.181
5e-13,375,5e-06,1.5e-05,0.00704,0.00338,4.703,8.288
5e-13,375,5e-06,1.6e-05,0.00704,0.00347,4.899,8.245
5e-13,375,5e-06,1.7e-05,0.00703,0.00355,5.067,8.215
5e-13,375,5e-06,1.8e-05,0.00703,0.00362,5.213,8.195
5e-13,375,5e-06,1.9e-05,0.00703,0.00367,5.338,8.184
5e-13,375,5e-06,2.1e-05,0.00703,0.00377,5.536,8.184
5e-13,375,5e-06,2.2e-05,0.00703,0.00381,5.612,8.193
5e-13,375,5e-06,2.3e-05,0.00702,0.00385,5.675,8.206
5e-13,375,5e-06,2.4e-05,0.00702,0.00389,5.726,8.224
5e-13,375,5e-06,2.5e-05,0.00702,0.00391,5.766,8.246
5e-13,375,6e-06,2e-05,0.00707,0.00376,5.555,8.173
5e-13,375,6e-06,1.5e-05,0.00707,0.0034,4.793,8.285
5e-13,375,6e-06,1.6e-05,0.00707,0.00348,4.992,8.241
5e-13,375,6e-06,1.7e-05,0.00707,0.00357,5.165,8.21
5e-13,375,6e-06,1.8e-05,0.00707,0.00363,5.315,8.189
5e-13,375,6e-06,1.9e-05,0.00707,0.0037,5.444,8.177
5e-13,375,6e-06,2.1e-05,0.00707,0.0038,5.651,8.175
5e-13,375,6e-06,2.2e-05,0.00706,0.00385,5.731,8.182
5e-13,375,6e-06,2.3e-05,0.00706,0.00388,5.799,8.194
5e-13,375,6e-06,2.4e-05,0.00706,0.00392,5.855,8.21
5e-13,375,6e-06,2.5e-05,0.00706,0.00395,5.899,8.23
5e-13,375,7e-06,2e-05,0.00709,0.00377,5.628,8.174
5e-13,375,7e-06,1.5e-05,0.00709,0.0034,4.85,8.291
5e-13,375,7e-06,1.6e-05,0.00709,0.0035,5.052,8.247
5e-13,375,7e-06,1.7e-05,0.00709,0.00357,5.228,8.215
5e-13,375,7e-06,1.8e-05,0.00709,0.00364,5.381,8.193
5e-13,375,7e-06,1.9e-05,0.00709,0.00371,5.514,8.18
5e-13,375,7e-06,2.1e-05,0.00709,0.00383,5.727,8.174
5e-13,375,7e-06,2.2e-05,0.00709,0.00385,5.811,8.18
5e-13,375,7e-06,2.3e-05,0.00709,0.0039,5.882,8.191
5e-13,375,7e-06,2.4e-05,0.00708,0.00394,5.942,8.206
5e-13,375,7e-06,2.5e-05,0.00708,0.00397,5.99,8.224
5e-13,375,8e-06,2e-05,0.00711,0.00377,5.682,8.179
5e-13,375,8e-06,1.5e-05,0.00711,0.0034,4.889,8.3
5e-13,375,8e-06,1.6e-05,0.00711,0.00349,5.095,8.255
5e-13,375,8e-06,1.7e-05,0.00711,0.00357,5.273,8.222
5e-13,375,8e-06,1.8e-05,0.00711,0.00364,5.429,8.199
5e-13,375,8e-06,1.9e-05,0.00711,0.00371,5.564,8.185
5e-13,375,8e-06,2.1e-05,0.0071,0.00381,5.783,8.178
5e-13,375,8e-06,2.2e-05,0.0071,0.00387,5.87,8.183
5e-13,375,8e-06,2.3e-05,0.0071,0.00391,5.944,8.193
5e-13,375,8e-06,2.4e-05,0.0071,0.00394,6.006,8.207
5e-13,375,8e-06,2.5e-05,0.0071,0.00397,6.058,8.224
5e-13,375,9e-06,2e-05,0.00712,0.00377,5.721,8.185
5e-13,375,9e-06,1.5e-05,0.00712,0.0034,4.916,8.311
5e-13,375,9e-06,1.6e-05,0.00712,0.00349,5.124,8.265
5e-13,375,9e-06,1.7e-05,0.00712,0.00357,5.305,8.231
5e-13,375,9e-06,1.8e-05,0.00712,0.00364,5.463,8.208
5e-13,375,9e-06,1.9e-05,0.00712,0.0037,5.601,8.193
5e-13,375,9e-06,2.1e-05,0.00711,0.00382,5.825,8.184
5e-13,375,9e-06,2.2e-05,0.00711,0.00386,5.915,8.189
5e-13,375,9e-06,2.3e-05,0.00711,0.00391,5.992,8.198
5e-13,375,9e-06,2.4e-05,0.00711,0.00395,6.057,8.211
5e-13,375,9e-06,2.5e-05,0.00711,0.00397,6.111,8.227
5e-13,375,1.1e-05,2e-05,0.00713,0.00376,5.749,8.2
5e-13,375,1.1e-05,1.5e-05,0.00713,0.00338,4.925,8.33
5e-13,375,1.1e-05,1.6e-05,0.00713,0.00347,5.137,8.282
5e-13,375,1.1e-05,1.7e-05,0.00713,0.00356,5.321,8.248
5e-13,375,1.1e-05,1.8e-05,0.00713,0.00363,5.483,8.224
5e-13,375,1.1e-05,1.9e-05,0.00713,0.00369,5.625,8.208
5e-13,375,1.1e-05,2.1e-05,0.00712,0.00381,5.857,8.198
5e-13,375,1.1e-05,2.2e-05,0.00712,0.00385,5.951,8.202
5e-13,375,1.1e-05,2.3e-05,0.00712,0.00388,6.033,8.211
5e-13,375,1.1e-05,2.4e-05,0.00712,0.00392,6.102,8.223
5e-13,375,1.1e-05,2.5e-05,0.00712,0.00395,6.162,8.24
5e-13,375,1.2e-05,2e-05,0.00713,0.00374,5.724,8.208
5e-13,375,1.2e-05,1.5e-05,0.00714,0.00337,4.894,8.338
5e-13,375,1.2e-05,1.6e-05,0.00714,0.00346,5.107,8.291
5e-13,375,1.2e-05,1.7e-05,0.00713,0.00354,5.293,8.256
5e-13,375,1.2e-05,1.8e-05,0.00713,0.00362,5.456,8.232
5e-13,375,1.2e-05,1.9e-05,0.00713,0.00369,5.599,8.216
5e-13,375,1.2e-05,2.1e-05,0.00713,0.00379,5.833,8.207
5e-13,375,1.2e-05,2.2e-05,0.00713,0.00384,5.929,8.21
5e-13,375,1.2e-05,2.3e-05,0.00712,0.00388,6.012,8.219
5e-13,375,1.2e-05,2.4e-05,0.00712,0.00391,6.083,8.231
5e-13,375,1.2e-05,2.5e-05,0.00712,0.00394,6.143,8.247
5e-13,375,1.3e-05,2e-05,0.00713,0.00374,5.675,8.219
5e-13,375,1.3e-05,1.5e-05,0.00714,0.00337,4.842,8.351
5e-13,375,1.3e-05,1.6e-05,0.00714,0.00346,5.055,8.303
5e-13,375,1.3e-05,1.7e-05,0.00714,0.00353,5.241,8.268
5e-13,375,1.3e-05,1.8e-05,0.00714,0.00361,5.405,8.243
5e-13,375,1.3e-05,1.9e-05,0.00713,0.00367,5.549,8.228
5e-13,375,1.3e-05,2.1e-05,0.00713,0.00378,5.785,8.217
5e-13,375,1.3e-05,2.2e-05,0.00713,0.00381,5.881,8.22
5e-13,375,1.3e-05,2.3e-05,0.00713,0.00388,5.965,8.228
5e-13,375,1.3e-05,2.4e-05,0.00712,0.0039,6.037,8.24
5e-13,375,1.3e-05,2.5e-05,0.00712,0.00394,6.099,8.256
5e-13,375,1.4e-05,2e-05,0.00713,0.00372,5.612,8.233
5e-13,375,1.4e-05,1.5e-05,0.00714,0.00336,4.778,8.368
5e-13,375,1.4e-05,1.6e-05,0.00714,0.00344,4.991,8.32
5e-13,375,1.4e-05,1.7e-05,0.00714,0.00352,5.178,8.284
5e-13,375,1.4e-05,1.8e-05,0.00714,0.00358,5.342,8.259
5e-13,375,1.4e-05,1.9e-05,0.00714,0.00366,5.486,8.242
5e-13,375,1.4e-05,2.1e-05,0.00713,0.00377,5.723,8.23
5e-13,375,1.4e-05,2.2e-05,0.00713,0.00382,5.82,8.233
5e-13,375,1.4e-05,2.3e-05,0.00713,0.00386,5.904,8.24
5e-13,375,1.4e-05,2.4e-05,0.00712,0.00391,5.977,8.252
5e-13,375,1.4e-05,2.5e-05,0.00712,0.00393,6.039,8.267
5e-13,375,1.5e-05,2e-05,0.00714,0.0037,5.545,8.251
5e-13,375,1.5e-05,1.5e-05,0.00714,0.00335,4.71,8.391
5e-13,375,1.5e-05,1.6e-05,0.00714,0.00344,4.923,8.342
5e-13,375,1.5e-05,1.7e-05,0.00714,0.00351,5.11,8.305
5e-13,375,1.5e-05,1.8e-05,0.00714,0.00358,5.274,8.278
5e-13,375,1.5e-05,1.9e-05,0.00714,0.00364,5.419,8.261
5e-13,375,1.5e-05,2.1e-05,0.00713,0.00376,5.657,8.247
5e-13,375,1.5e-05,2.2e-05,0.00713,0.00381,5.754,8.249
5e-13,375,1.5e-05,2.3e-05,0.00713,0.00384,5.839,8.255
5e-13,375,1.5e-05,2.4e-05,0.00713,0.00388,5.912,8.266
5e-13,375,1.5e-05,2.5e-05,0.00712,0.00393,5.975,8.28
5e-13,400,1e-05,2e-05,0.00689,0.00379,5.855,8.173
5e-13,400,1e-05,1.5e-05,0.00689,0.00342,5.041,8.296
5e-13,400,1e-05,1.6e-05,0.00689,0.00351,5.251,8.25
5e-13,400,1e-05,1.7e-05,0.00689,0.00358,5.434,8.217
5e-13,400,1e-05,1.8e-05,0.00689,0.00366,5.594,8.194
5e-13,400,1e-05,1.9e-05,0.00689,0.00373,5.733,8.18
5e-13,400,1e-05,2.1e-05,0.00689,0.00385,5.961,8.172
5e-13,400,1e-05,2.2e-05,0.00689,0.00389,6.053,8.177
5e-13,400,1e-05,2.3e-05,0.00688,0.00393,6.132,8.186
5e-13,400,1e-05,2.4e-05,0.00688,0.00397,6.199,8.199
5e-13,400,1e-05,2.5e-05,0.00688,0.00399,6.256,8.216
5e-13,400,5e-06,2e-05,0.0068,0.00375,5.551,8.158
5e-13,400,5e-06,1.5e-05,0.00681,0.00341,4.811,8.261
5e-13,400,5e-06,1.6e-05,0.00681,0.00349,5.007,8.219
5e-13,400,5e-06,1.7e-05,0.00681,0.00357,5.175,8.19
5e-13,400,5e-06,1.8e-05,0.00681,0.00364,5.32,8.171
5e-13,400,5e-06,1.9e-05,0.00681,0.0037,5.445,8.161
5e-13,400,5e-06,2.1e-05,0.0068,0.0038,5.642,8.162
5e-13,400,5e-06,2.2e-05,0.0068,0.00384,5.717,8.172
5e-13,400,5e-06,2.3e-05,0.0068,0.00388,5.78,8.186
5e-13,400,5e-06,2.4e-05,0.0068,0.00391,5.83,8.204
5e-13,400,5e-06,2.5e-05,0.00679,0.00394,5.869,8.226
